transmission_line_id,circuit_id,province,operating_region,owner,number_of_circuits,current,line_segment_length_km,line_segment_length_mi,line_length_km,line_length_mi,voltage_in_kv,reactance_in_ohm,summer_ampacity,winter_ampacity,summer_rating_in_mva,winter_rating_in_mva,power_factor,smax,summer_capacity_in_mw,winter_capacity_in_mw,starting_node_name,starting_node_code,ending_node_name,ending_node_code,notes,sources
15699,72MG16,AB,Alberta,EPCOR,1,ac,5.75,3.549,5.75,3.549,69,,,57,63,1,,,52,56,,AB_XMEA_DSS,,AB_XGAR_DSS,,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:19, line_segment_length_mi:6, line_length_km:19, line_length_mi:6, voltage:7, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:7, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
15700,72NK23,AB,Alberta,EPCOR,1,ac,6.9,4.259,6.9,4.259,69,,,57,57,1,,,51,51,,AB_XNAM_DSS,,AB_XKEN_DSS,,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:19, line_segment_length_mi:6, line_length_km:19, line_length_mi:6, voltage:7, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:7, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
15701,72NW15,AB,Alberta,EPCOR,1,ac,5.75,3.549,5.75,3.549,69,,,61,85,1,,,55,77,,AB_XNAM_DSS,,AB_XWOO_DSS,,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:19, line_segment_length_mi:6, line_length_km:19, line_length_mi:6, voltage:7, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:7, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
15702,72RG1,AB,Alberta,EPCOR,1,ac,2.3,1.42,2.53,1.562,72,,,60,60,1,,,54,54,,AB_XGAR_DSS,,AB_XROS_DSS,,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:19, line_segment_length_mi:6, line_length_km:19, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:7, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
15703,72RG1,AB,Alberta,EPCOR,1,ac,0.23,0.142,2.53,1.562,72,,,,,1,3,,39,42,,AB_XROS_DSS,,AB_814S_DSS,,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:19, line_segment_length_mi:6, line_length_km:19, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:None, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
15704,72RG7,AB,Alberta,EPCOR,1,ac,2.3,1.42,2.53,1.562,72,,,80,80,1,,,72,72,,AB_XGAR_DSS,,AB_XROS_DSS,,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:19, line_segment_length_mi:6, line_length_km:19, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:7, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
15705,72RG7,AB,Alberta,EPCOR,1,ac,0.23,0.142,2.53,1.562,72,,,,,1,3,,39,42,,AB_XROS_DSS,,AB_814S_DSS,,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:19, line_segment_length_mi:6, line_length_km:19, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:None, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
15706,72RV2,AB,Alberta,EPCOR,1,ac,2.3,1.42,2.3,1.42,69,,,64,64,1,,,58,58,,AB_E511S_DSS,,AB_XROS_DSS,,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:19, line_segment_length_mi:6, line_length_km:19, line_length_mi:6, voltage:7, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:7, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
15707,72RV4,AB,Alberta,EPCOR,1,ac,2.3,1.42,2.3,1.42,69,,,64,64,1,,,58,58,,AB_E511S_DSS,,AB_XROS_DSS,,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:19, line_segment_length_mi:6, line_length_km:19, line_length_mi:6, voltage:7, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:7, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
15708,72RV6,AB,Alberta,EPCOR,1,ac,2.3,1.42,2.3,1.42,69,,,64,64,1,,,58,58,,AB_E511S_DSS,,AB_XROS_DSS,,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:19, line_segment_length_mi:6, line_length_km:19, line_length_mi:6, voltage:7, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:7, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
15709,72RW3,AB,Alberta,EPCOR,1,ac,10.35,6.389,10.35,6.389,69,,,57,62,1,,,51,56,,AB_XWOO_DSS,,AB_XROS_DSS,,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:19, line_segment_length_mi:6, line_length_km:19, line_length_mi:6, voltage:7, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:7, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
15710,72VN21,AB,Alberta,EPCOR,1,ac,4.025,2.485,4.025,2.485,69,,,58,62,1,,,52,56,,AB_E511S_DSS,,AB_XNAM_DSS,,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:19, line_segment_length_mi:6, line_length_km:19, line_length_mi:6, voltage:7, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:7, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
15711,730L,AB,Alberta,Altalink Management Ltd.,1,ac,10.8,6.667,31.8,19.63,138,,,86,91,1,,,77,82,,AB_197S_DSS,,AB_299S_JCT,,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:19, line_segment_length_mi:6, line_length_km:19, line_length_mi:6, voltage:7, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:7, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
15712,730L,AB,Alberta,Altalink Management Ltd.,1,ac,21,12.963,31.8,19.63,138,,,85,90,1,,,77,81,,AB_299S_JCT,,AB_285S_GSS,,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:19, line_segment_length_mi:6, line_length_km:19, line_length_mi:6, voltage:7, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:7, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
15713,731L,AB,Alberta,Altalink Management Ltd.,1,ac,15,9.259,21,12.963,138,,,119,146,1,,,107,131,,AB_524S_JCT,,AB_420S_DSS,,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:19, line_segment_length_mi:6, line_length_km:19, line_length_mi:6, voltage:7, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:7, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
15714,731L,AB,Alberta,Altalink Management Ltd.,1,ac,6,3.704,21,12.963,138,,,172,212,1,,,155,191,,AB_38S_DSS,,AB_524S_JCT,,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:19, line_segment_length_mi:6, line_length_km:19, line_length_mi:6, voltage:7, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:7, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
15715,732L,AB,Alberta,Altalink Management Ltd.,1,ac,12,7.407,19.2,11.852,144,,,,,1,3,,154,170,,AB_299S_JCT,,AB_301S_JCT,,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:19, line_segment_length_mi:6, line_length_km:19, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:None, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
15716,732L,AB,Alberta,Altalink Management Ltd.,1,ac,7.2,4.444,19.2,11.852,144,,,,,1,3,,154,170,,AB_301S_JCT,,AB_299S_DSS,,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:19, line_segment_length_mi:6, line_length_km:19, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:None, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
15717,732AL,AB,Alberta,Altalink Management Ltd.,1,ac,4.8,2.963,4.8,2.963,144,,,,,1,3,,154,170,,AB_301S_JCT,,AB_301S_DSS,,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:19, line_segment_length_mi:6, line_length_km:19, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:None, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
15718,733L,AB,Alberta,Altalink Management Ltd.,1,ac,3.4,2.099,24.4,15.062,138,,,120,143,1,,,108,129,,AB_151S_GSS,,AB_428S_DSS,,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:19, line_segment_length_mi:6, line_length_km:19, line_length_mi:6, voltage:7, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:7, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
15719,733L,AB,Alberta,Altalink Management Ltd.,1,ac,21,12.963,24.4,15.062,138,,,120,148,1,,,108,133,,AB_428S_DSS,,AB_179S_DSS,,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:6, line_segment_length_mi:6, line_length_km:6, line_length_mi:6, voltage:7, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:7, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
15720,734L,AB,Alberta,Altalink Management Ltd.,1,ac,10,6.173,10,6.173,138,,,167,201,1,,,150,181,,AB_370S_DSS,,AB_241S_DSS,,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:6, line_segment_length_mi:6, line_length_km:6, line_length_mi:6, voltage:7, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:7, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
15721,735L,AB,Alberta,Altalink Management Ltd.,1,ac,15,9.259,15,9.259,138,,,96,94,1,,,86,85,,AB_171S_DSS,,AB_233S_DSS,,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:6, line_segment_length_mi:6, line_length_km:6, line_length_mi:6, voltage:7, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:7, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
15722,736L,AB,Alberta,Altalink Management Ltd.,1,ac,4.6,2.84,4.6,2.84,138,,,121,149,1,,,109,134,,AB_38S_DSS,,AB_293S_DSS,,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:19, line_segment_length_mi:6, line_length_km:19, line_length_mi:6, voltage:7, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:7, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
15723,737L,AB,Alberta,Altalink Management Ltd.,1,ac,7.475,4.614,7.475,4.614,138,,,103,135,1,,,93,122,,AB_38S_DSS,,AB_95S_ISS,,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:19, line_segment_length_mi:6, line_length_km:19, line_length_mi:6, voltage:7, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:7, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
15724,738L,AB,Alberta,Altalink Management Ltd.,1,ac,2.875,1.775,9.2,5.679,138,,,111,141,1,,,100,127,,AB_95S_ISS,,AB_4RS_JCT,,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:19, line_segment_length_mi:6, line_length_km:19, line_length_mi:6, voltage:7, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:7, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
15725,738L,AB,Alberta,Altalink Management Ltd.,1,ac,6.325,3.904,9.2,5.679,138,,,111,141,1,,,100,127,,AB_4RS_JCT,,AB_38S_DSS,,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:19, line_segment_length_mi:6, line_length_km:19, line_length_mi:6, voltage:7, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:7, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
15726,738AL,AB,Alberta,Altalink Management Ltd.,1,ac,2.875,1.775,4.6,2.84,144,,,,,1,3,,154,170,,AB_4RS_JCT,,AB_4RS_ISS,,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:19, line_segment_length_mi:6, line_length_km:19, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:None, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
15727,738AL,AB,Alberta,Altalink Management Ltd.,1,ac,1.725,1.065,4.6,2.84,144,,,,,1,3,,154,170,,AB_4RS_ISS,,AB_5RS_ISS,,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:19, line_segment_length_mi:6, line_length_km:19, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:None, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
15728,739L,AB,Alberta,Altalink Management Ltd.,1,ac,25,15.432,43,26.543,138,,,143,162,1,,,129,146,,AB_305S_DSS,,AB_14S_DSS,,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:6, line_segment_length_mi:6, line_length_km:6, line_length_mi:6, voltage:7, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:7, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
15729,739L,AB,Alberta,Altalink Management Ltd.,1,ac,18,11.111,43,26.543,144,,,,,1,3,,154,170,,AB_14S_DSS,,AB_155S_DSS,,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:6, line_segment_length_mi:6, line_length_km:6, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:None, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
15730,740L,AB,Alberta,Altalink Management Ltd.,1,ac,12,7.407,49.2,30.37,138,,,112,135,1,,,101,122,,AB_58S_GSS,,AB_39S_DSS,,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:19, line_segment_length_mi:6, line_length_km:19, line_length_mi:6, voltage:7, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:7, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
