local_time,province,daily_hour_ending,annual_hour_ending,demand_MWh
2020-07-13 17:00:00,BC,18,4674,7168
2020-07-13 18:00:00,BC,19,4675,7004
2020-07-13 19:00:00,BC,20,4676,6815
2020-07-13 20:00:00,BC,21,4677,6758
2020-07-13 21:00:00,BC,22,4678,6488
2020-07-13 22:00:00,BC,23,4679,6051
2020-07-13 23:00:00,BC,24,4680,5653
2020-07-14 00:00:00,BC,1,4681,5449
2020-07-14 01:00:00,BC,2,4682,5318
2020-07-14 02:00:00,BC,3,4683,5250
2020-07-14 03:00:00,BC,4,4684,5285
2020-07-14 04:00:00,BC,5,4685,5375
2020-07-14 05:00:00,BC,6,4686,5761
2020-07-14 06:00:00,BC,7,4687,6213
2020-07-14 07:00:00,BC,8,4688,6571
2020-07-14 08:00:00,BC,9,4689,6810
2020-07-14 09:00:00,BC,10,4690,6953
2020-07-14 10:00:00,BC,11,4691,7072
2020-07-14 11:00:00,BC,12,4692,7194
2020-07-14 12:00:00,BC,13,4693,7192
2020-07-14 13:00:00,BC,14,4694,7185
2020-07-14 14:00:00,BC,15,4695,7219
2020-07-14 15:00:00,BC,16,4696,7327
2020-07-14 16:00:00,BC,17,4697,7437
2020-07-14 17:00:00,BC,18,4698,7343
2020-07-14 18:00:00,BC,19,4699,7154
2020-07-14 19:00:00,BC,20,4700,6938
2020-07-14 20:00:00,BC,21,4701,6819
2020-07-14 21:00:00,BC,22,4702,6465
2020-07-14 22:00:00,BC,23,4703,5996
2020-07-14 23:00:00,BC,24,4704,5625
2020-07-15 00:00:00,BC,1,4705,5401
2020-07-15 01:00:00,BC,2,4706,5277
2020-07-15 02:00:00,BC,3,4707,5218
2020-07-15 03:00:00,BC,4,4708,5229
2020-07-15 04:00:00,BC,5,4709,5340
2020-07-15 05:00:00,BC,6,4710,5702
2020-07-15 06:00:00,BC,7,4711,6266
2020-07-15 07:00:00,BC,8,4712,6678
2020-07-15 08:00:00,BC,9,4713,6910
2020-07-15 09:00:00,BC,10,4714,7078
2020-07-15 10:00:00,BC,11,4715,7218
2020-07-15 11:00:00,BC,12,4716,7338
2020-07-15 12:00:00,BC,13,4717,7345
2020-07-15 13:00:00,BC,14,4718,7377
2020-07-15 14:00:00,BC,15,4719,7375
2020-07-15 15:00:00,BC,16,4720,7448
2020-07-15 16:00:00,BC,17,4721,7564
2020-07-15 17:00:00,BC,18,4722,7462
2020-07-15 18:00:00,BC,19,4723,7308
2020-07-15 19:00:00,BC,20,4724,7109
2020-07-15 20:00:00,BC,21,4725,7016
2020-07-15 21:00:00,BC,22,4726,6682
2020-07-15 22:00:00,BC,23,4727,6228
2020-07-15 23:00:00,BC,24,4728,5800
2020-07-16 00:00:00,BC,1,4729,5527
2020-07-16 01:00:00,BC,2,4730,5398
2020-07-16 02:00:00,BC,3,4731,5330
2020-07-16 03:00:00,BC,4,4732,5326
2020-07-16 04:00:00,BC,5,4733,5427
2020-07-16 05:00:00,BC,6,4734,5815
2020-07-16 06:00:00,BC,7,4735,6318
2020-07-16 07:00:00,BC,8,4736,6708
2020-07-16 08:00:00,BC,9,4737,6925
2020-07-16 09:00:00,BC,10,4738,7077
2020-07-16 10:00:00,BC,11,4739,7170
2020-07-16 11:00:00,BC,12,4740,7329
2020-07-16 12:00:00,BC,13,4741,7387
2020-07-16 13:00:00,BC,14,4742,7415
2020-07-16 14:00:00,BC,15,4743,7384
2020-07-16 15:00:00,BC,16,4744,7470
2020-07-16 16:00:00,BC,17,4745,7560
2020-07-16 17:00:00,BC,18,4746,7396
2020-07-16 18:00:00,BC,19,4747,7168
2020-07-16 19:00:00,BC,20,4748,6988
2020-07-16 20:00:00,BC,21,4749,6924
2020-07-16 21:00:00,BC,22,4750,6607
2020-07-16 22:00:00,BC,23,4751,6142
2020-07-16 23:00:00,BC,24,4752,5765
2020-07-17 00:00:00,BC,1,4753,5538
2020-07-17 01:00:00,BC,2,4754,5404
2020-07-17 02:00:00,BC,3,4755,5325
2020-07-17 03:00:00,BC,4,4756,5349
2020-07-17 04:00:00,BC,5,4757,5477
2020-07-17 05:00:00,BC,6,4758,5788
2020-07-17 06:00:00,BC,7,4759,6308
2020-07-17 07:00:00,BC,8,4760,6704
2020-07-17 08:00:00,BC,9,4761,6915
2020-07-17 09:00:00,BC,10,4762,7047
2020-07-17 10:00:00,BC,11,4763,7125
2020-07-17 11:00:00,BC,12,4764,7158
2020-07-17 12:00:00,BC,13,4765,7183
2020-07-17 13:00:00,BC,14,4766,7152
2020-07-17 14:00:00,BC,15,4767,7097
2020-07-17 15:00:00,BC,16,4768,7150
2020-07-17 16:00:00,BC,17,4769,7196
2020-07-17 17:00:00,BC,18,4770,7121
2020-07-17 18:00:00,BC,19,4771,6917
2020-07-17 19:00:00,BC,20,4772,6744
2020-07-17 20:00:00,BC,21,4773,6705
2020-07-17 21:00:00,BC,22,4774,6455
2020-07-17 22:00:00,BC,23,4775,6057
2020-07-17 23:00:00,BC,24,4776,5640
2020-07-18 00:00:00,BC,1,4777,5387
2020-07-18 01:00:00,BC,2,4778,5300
2020-07-18 02:00:00,BC,3,4779,5233
2020-07-18 03:00:00,BC,4,4780,5214
2020-07-18 04:00:00,BC,5,4781,5263
2020-07-18 05:00:00,BC,6,4782,5392
2020-07-18 06:00:00,BC,7,4783,5734
2020-07-18 07:00:00,BC,8,4784,6121
2020-07-18 08:00:00,BC,9,4785,6479
2020-07-18 09:00:00,BC,10,4786,6723
2020-07-18 10:00:00,BC,11,4787,6860
2020-07-18 11:00:00,BC,12,4788,6915
2020-07-18 12:00:00,BC,13,4789,6952
2020-07-18 13:00:00,BC,14,4790,6945
2020-07-18 14:00:00,BC,15,4791,6961
2020-07-18 15:00:00,BC,16,4792,7072
2020-07-18 16:00:00,BC,17,4793,7178
2020-07-18 17:00:00,BC,18,4794,7124
2020-07-18 18:00:00,BC,19,4795,6939
2020-07-18 19:00:00,BC,20,4796,6773
2020-07-18 20:00:00,BC,21,4797,6596
2020-07-18 21:00:00,BC,22,4798,6448
2020-07-18 22:00:00,BC,23,4799,6034
2020-07-18 23:00:00,BC,24,4800,5683
2020-07-19 00:00:00,BC,1,4801,5490
2020-07-19 01:00:00,BC,2,4802,5376
2020-07-19 02:00:00,BC,3,4803,5280
2020-07-19 03:00:00,BC,4,4804,5252
2020-07-19 04:00:00,BC,5,4805,5230
2020-07-19 05:00:00,BC,6,4806,5318
2020-07-19 06:00:00,BC,7,4807,5558
2020-07-19 07:00:00,BC,8,4808,5958
2020-07-19 08:00:00,BC,9,4809,6336
2020-07-19 09:00:00,BC,10,4810,6616
2020-07-19 10:00:00,BC,11,4811,6820
2020-07-19 11:00:00,BC,12,4812,6947
2020-07-19 12:00:00,BC,13,4813,6959
2020-07-19 13:00:00,BC,14,4814,6956
2020-07-19 14:00:00,BC,15,4815,7016
2020-07-19 15:00:00,BC,16,4816,7134
2020-07-19 16:00:00,BC,17,4817,7297
2020-07-19 17:00:00,BC,18,4818,7300
2020-07-19 18:00:00,BC,19,4819,7157
2020-07-19 19:00:00,BC,20,4820,7005
2020-07-19 20:00:00,BC,21,4821,6933
2020-07-19 21:00:00,BC,22,4822,6614
2020-07-19 22:00:00,BC,23,4823,6118
2020-07-19 23:00:00,BC,24,4824,5762
2020-07-20 00:00:00,BC,1,4825,5554
2020-07-20 01:00:00,BC,2,4826,5418
2020-07-20 02:00:00,BC,3,4827,5369
2020-07-20 03:00:00,BC,4,4828,5409
2020-07-20 04:00:00,BC,5,4829,5497
2020-07-20 05:00:00,BC,6,4830,5838
2020-07-20 06:00:00,BC,7,4831,6400
2020-07-20 07:00:00,BC,8,4832,6839
2020-07-20 08:00:00,BC,9,4833,7201
2020-07-20 09:00:00,BC,10,4834,7424
2020-07-20 10:00:00,BC,11,4835,7573
2020-07-20 11:00:00,BC,12,4836,7718
2020-07-20 12:00:00,BC,13,4837,7771
2020-07-20 13:00:00,BC,14,4838,7807
2020-07-20 14:00:00,BC,15,4839,7836
2020-07-20 15:00:00,BC,16,4840,7943
2020-07-20 16:00:00,BC,17,4841,8050
2020-07-20 17:00:00,BC,18,4842,7956
2020-07-20 18:00:00,BC,19,4843,7681
2020-07-20 19:00:00,BC,20,4844,7367
2020-07-20 20:00:00,BC,21,4845,7214
2020-07-20 21:00:00,BC,22,4846,6841
2020-07-20 22:00:00,BC,23,4847,6286
2020-07-20 23:00:00,BC,24,4848,5832
2020-07-21 00:00:00,BC,1,4849,5594
2020-07-21 01:00:00,BC,2,4850,5423
2020-07-21 02:00:00,BC,3,4851,5323
2020-07-21 03:00:00,BC,4,4852,5292
2020-07-21 04:00:00,BC,5,4853,5410
2020-07-21 05:00:00,BC,6,4854,5749
2020-07-21 06:00:00,BC,7,4855,6323
2020-07-21 07:00:00,BC,8,4856,6760
2020-07-21 08:00:00,BC,9,4857,7081
2020-07-21 09:00:00,BC,10,4858,7305
2020-07-21 10:00:00,BC,11,4859,7458
2020-07-21 11:00:00,BC,12,4860,7594
2020-07-21 12:00:00,BC,13,4861,7720
2020-07-21 13:00:00,BC,14,4862,7796
2020-07-21 14:00:00,BC,15,4863,7869
2020-07-21 15:00:00,BC,16,4864,7981
2020-07-21 16:00:00,BC,17,4865,8061
2020-07-21 17:00:00,BC,18,4866,7876
2020-07-21 18:00:00,BC,19,4867,7657
2020-07-21 19:00:00,BC,20,4868,7440
2020-07-21 20:00:00,BC,21,4869,7316
2020-07-21 21:00:00,BC,22,4870,6930
2020-07-21 22:00:00,BC,23,4871,6387
2020-07-21 23:00:00,BC,24,4872,5899
2020-07-22 00:00:00,BC,1,4873,5636
2020-07-22 01:00:00,BC,2,4874,5424
2020-07-22 02:00:00,BC,3,4875,5300
2020-07-22 03:00:00,BC,4,4876,5295
2020-07-22 04:00:00,BC,5,4877,5444
2020-07-22 05:00:00,BC,6,4878,5767
2020-07-22 06:00:00,BC,7,4879,6314
2020-07-22 07:00:00,BC,8,4880,6802
2020-07-22 08:00:00,BC,9,4881,7110
2020-07-22 09:00:00,BC,10,4882,7266
2020-07-22 10:00:00,BC,11,4883,7372
2020-07-22 11:00:00,BC,12,4884,7474
2020-07-22 12:00:00,BC,13,4885,7512
2020-07-22 13:00:00,BC,14,4886,7521
2020-07-22 14:00:00,BC,15,4887,7545
2020-07-22 15:00:00,BC,16,4888,7562
2020-07-22 16:00:00,BC,17,4889,7684
2020-07-22 17:00:00,BC,18,4890,7517
2020-07-22 18:00:00,BC,19,4891,7268
2020-07-22 19:00:00,BC,20,4892,7020
2020-07-22 20:00:00,BC,21,4893,6919
2020-07-22 21:00:00,BC,22,4894,6592
2020-07-22 22:00:00,BC,23,4895,6095
2020-07-22 23:00:00,BC,24,4896,5719
2020-07-23 00:00:00,BC,1,4897,5472
2020-07-23 01:00:00,BC,2,4898,5349
2020-07-23 02:00:00,BC,3,4899,5289
2020-07-23 03:00:00,BC,4,4900,5312
2020-07-23 04:00:00,BC,5,4901,5451
2020-07-23 05:00:00,BC,6,4902,5782
2020-07-23 06:00:00,BC,7,4903,6312
2020-07-23 07:00:00,BC,8,4904,6742
2020-07-23 08:00:00,BC,9,4905,6973
2020-07-23 09:00:00,BC,10,4906,7140
2020-07-23 10:00:00,BC,11,4907,7266
2020-07-23 11:00:00,BC,12,4908,7334
2020-07-23 12:00:00,BC,13,4909,7306
2020-07-23 13:00:00,BC,14,4910,7299
2020-07-23 14:00:00,BC,15,4911,7368
2020-07-23 15:00:00,BC,16,4912,7456
2020-07-23 16:00:00,BC,17,4913,7511
2020-07-23 17:00:00,BC,18,4914,7391
2020-07-23 18:00:00,BC,19,4915,7150
2020-07-23 19:00:00,BC,20,4916,6990
2020-07-23 20:00:00,BC,21,4917,6850
2020-07-23 21:00:00,BC,22,4918,6473
2020-07-23 22:00:00,BC,23,4919,6067
2020-07-23 23:00:00,BC,24,4920,5633
2020-07-24 00:00:00,BC,1,4921,5392
2020-07-24 01:00:00,BC,2,4922,5260
2020-07-24 02:00:00,BC,3,4923,5219
2020-07-24 03:00:00,BC,4,4924,5246
2020-07-24 04:00:00,BC,5,4925,5402
2020-07-24 05:00:00,BC,6,4926,5720
2020-07-24 06:00:00,BC,7,4927,6217
2020-07-24 07:00:00,BC,8,4928,6600
2020-07-24 08:00:00,BC,9,4929,6865
2020-07-24 09:00:00,BC,10,4930,6975
2020-07-24 10:00:00,BC,11,4931,7051
2020-07-24 11:00:00,BC,12,4932,7081
2020-07-24 12:00:00,BC,13,4933,7097
2020-07-24 13:00:00,BC,14,4934,6983
2020-07-24 14:00:00,BC,15,4935,6916
2020-07-24 15:00:00,BC,16,4936,6933
2020-07-24 16:00:00,BC,17,4937,6996
2020-07-24 17:00:00,BC,18,4938,6915
2020-07-24 18:00:00,BC,19,4939,6697
2020-07-24 19:00:00,BC,20,4940,6522
2020-07-24 20:00:00,BC,21,4941,6470
2020-07-24 21:00:00,BC,22,4942,6228
2020-07-24 22:00:00,BC,23,4943,5822
2020-07-24 23:00:00,BC,24,4944,5459
2020-07-25 00:00:00,BC,1,4945,5247
2020-07-25 01:00:00,BC,2,4946,5103
2020-07-25 02:00:00,BC,3,4947,5052
2020-07-25 03:00:00,BC,4,4948,5056
2020-07-25 04:00:00,BC,5,4949,5066
2020-07-25 05:00:00,BC,6,4950,5219
2020-07-25 06:00:00,BC,7,4951,5527
2020-07-25 07:00:00,BC,8,4952,5940
2020-07-25 08:00:00,BC,9,4953,6267
2020-07-25 09:00:00,BC,10,4954,6466
2020-07-25 10:00:00,BC,11,4955,6620
2020-07-25 11:00:00,BC,12,4956,6648
2020-07-25 12:00:00,BC,13,4957,6631
2020-07-25 13:00:00,BC,14,4958,6608
2020-07-25 14:00:00,BC,15,4959,6642
2020-07-25 15:00:00,BC,16,4960,6741
2020-07-25 16:00:00,BC,17,4961,6864
2020-07-25 17:00:00,BC,18,4962,6850
2020-07-25 18:00:00,BC,19,4963,6698
2020-07-25 19:00:00,BC,20,4964,6534
2020-07-25 20:00:00,BC,21,4965,6507
2020-07-25 21:00:00,BC,22,4966,6265
2020-07-25 22:00:00,BC,23,4967,5855
2020-07-25 23:00:00,BC,24,4968,5514
2020-07-26 00:00:00,BC,1,4969,5314
2020-07-26 01:00:00,BC,2,4970,5206
2020-07-26 02:00:00,BC,3,4971,5144
2020-07-26 03:00:00,BC,4,4972,5113
2020-07-26 04:00:00,BC,5,4973,5115
2020-07-26 05:00:00,BC,6,4974,5191
2020-07-26 06:00:00,BC,7,4975,5486
2020-07-26 07:00:00,BC,8,4976,5864
2020-07-26 08:00:00,BC,9,4977,6210
2020-07-26 09:00:00,BC,10,4978,6479
2020-07-26 10:00:00,BC,11,4979,6702
2020-07-26 11:00:00,BC,12,4980,6825
2020-07-26 12:00:00,BC,13,4981,6893
2020-07-26 13:00:00,BC,14,4982,6938
2020-07-26 14:00:00,BC,15,4983,7034
2020-07-26 15:00:00,BC,16,4984,7216
2020-07-26 16:00:00,BC,17,4985,7442
2020-07-26 17:00:00,BC,18,4986,7445
2020-07-26 18:00:00,BC,19,4987,7349
2020-07-26 19:00:00,BC,20,4988,7150
2020-07-26 20:00:00,BC,21,4989,7024
2020-07-26 21:00:00,BC,22,4990,6639
2020-07-26 22:00:00,BC,23,4991,6168
2020-07-26 23:00:00,BC,24,4992,5708
2020-07-27 00:00:00,BC,1,4993,5495
2020-07-27 01:00:00,BC,2,4994,5313
2020-07-27 02:00:00,BC,3,4995,5302
2020-07-27 03:00:00,BC,4,4996,5335
2020-07-27 04:00:00,BC,5,4997,5491
2020-07-27 05:00:00,BC,6,4998,5851
2020-07-27 06:00:00,BC,7,4999,6450
2020-07-27 07:00:00,BC,8,5000,6924
2020-07-27 08:00:00,BC,9,5001,7310
2020-07-27 09:00:00,BC,10,5002,7570
2020-07-27 10:00:00,BC,11,5003,7860
2020-07-27 11:00:00,BC,12,5004,7941
2020-07-27 12:00:00,BC,13,5005,8029
2020-07-27 13:00:00,BC,14,5006,8078
2020-07-27 14:00:00,BC,15,5007,8082
2020-07-27 15:00:00,BC,16,5008,8279
2020-07-27 16:00:00,BC,17,5009,8343
2020-07-27 17:00:00,BC,18,5010,8216
2020-07-27 18:00:00,BC,19,5011,7942
2020-07-27 19:00:00,BC,20,5012,7606
2020-07-27 20:00:00,BC,21,5013,7472
2020-07-27 21:00:00,BC,22,5014,7097
2020-07-27 22:00:00,BC,23,5015,6477
2020-07-27 23:00:00,BC,24,5016,5882
2020-07-28 00:00:00,BC,1,5017,5677
2020-07-28 01:00:00,BC,2,5018,5519
2020-07-28 02:00:00,BC,3,5019,5443
2020-07-28 03:00:00,BC,4,5020,5438
2020-07-28 04:00:00,BC,5,5021,5555
2020-07-28 05:00:00,BC,6,5022,5826
2020-07-28 06:00:00,BC,7,5023,6387
2020-07-28 07:00:00,BC,8,5024,6821
2020-07-28 08:00:00,BC,9,5025,7157
2020-07-28 09:00:00,BC,10,5026,7356
2020-07-28 10:00:00,BC,11,5027,7603
2020-07-28 11:00:00,BC,12,5028,7749
2020-07-28 12:00:00,BC,13,5029,7875
2020-07-28 13:00:00,BC,14,5030,7880
2020-07-28 14:00:00,BC,15,5031,7899
2020-07-28 15:00:00,BC,16,5032,7992
2020-07-28 16:00:00,BC,17,5033,8052
2020-07-28 17:00:00,BC,18,5034,7883
2020-07-28 18:00:00,BC,19,5035,7634
2020-07-28 19:00:00,BC,20,5036,7409
2020-07-28 20:00:00,BC,21,5037,7282
2020-07-28 21:00:00,BC,22,5038,6880
2020-07-28 22:00:00,BC,23,5039,6338
2020-07-28 23:00:00,BC,24,5040,5891
2020-07-29 00:00:00,BC,1,5041,5624
2020-07-29 01:00:00,BC,2,5042,5489
2020-07-29 02:00:00,BC,3,5043,5392
2020-07-29 03:00:00,BC,4,5044,5422
2020-07-29 04:00:00,BC,5,5045,5596
2020-07-29 05:00:00,BC,6,5046,5915
2020-07-29 06:00:00,BC,7,5047,6471
2020-07-29 07:00:00,BC,8,5048,6958
2020-07-29 08:00:00,BC,9,5049,7267
2020-07-29 09:00:00,BC,10,5050,7449
2020-07-29 10:00:00,BC,11,5051,7632
2020-07-29 11:00:00,BC,12,5052,7800
2020-07-29 12:00:00,BC,13,5053,7865
2020-07-29 13:00:00,BC,14,5054,7947
2020-07-29 14:00:00,BC,15,5055,8035
2020-07-29 15:00:00,BC,16,5056,8127
2020-07-29 16:00:00,BC,17,5057,8217
2020-07-29 17:00:00,BC,18,5058,8088
2020-07-29 18:00:00,BC,19,5059,7833
2020-07-29 19:00:00,BC,20,5060,7603
2020-07-29 20:00:00,BC,21,5061,7482
2020-07-29 21:00:00,BC,22,5062,7040
2020-07-29 22:00:00,BC,23,5063,6486
2020-07-29 23:00:00,BC,24,5064,6016
2020-07-30 00:00:00,BC,1,5065,5736
2020-07-30 01:00:00,BC,2,5066,5570
2020-07-30 02:00:00,BC,3,5067,5461
2020-07-30 03:00:00,BC,4,5068,5423
2020-07-30 04:00:00,BC,5,5069,5553
2020-07-30 05:00:00,BC,6,5070,5832
2020-07-30 06:00:00,BC,7,5071,6442
2020-07-30 07:00:00,BC,8,5072,6913
2020-07-30 08:00:00,BC,9,5073,7216
2020-07-30 09:00:00,BC,10,5074,7439
2020-07-30 10:00:00,BC,11,5075,7718
2020-07-30 11:00:00,BC,12,5076,7899
2020-07-30 12:00:00,BC,13,5077,8016
2020-07-30 13:00:00,BC,14,5078,8105
2020-07-30 14:00:00,BC,15,5079,8214
2020-07-30 15:00:00,BC,16,5080,8330
2020-07-30 16:00:00,BC,17,5081,8430
2020-07-30 17:00:00,BC,18,5082,8250
2020-07-30 18:00:00,BC,19,5083,8041
2020-07-30 19:00:00,BC,20,5084,7825
2020-07-30 20:00:00,BC,21,5085,7728
2020-07-30 21:00:00,BC,22,5086,7302
2020-07-30 22:00:00,BC,23,5087,6725
2020-07-30 23:00:00,BC,24,5088,6253
2020-07-31 00:00:00,BC,1,5089,5910
2020-07-31 01:00:00,BC,2,5090,5729
2020-07-31 02:00:00,BC,3,5091,5635
2020-07-31 03:00:00,BC,4,5092,5642
2020-07-31 04:00:00,BC,5,5093,5766
2020-07-31 05:00:00,BC,6,5094,6041
2020-07-31 06:00:00,BC,7,5095,6581
2020-07-31 07:00:00,BC,8,5096,7005
2020-07-31 08:00:00,BC,9,5097,7309
2020-07-31 09:00:00,BC,10,5098,7511
2020-07-31 10:00:00,BC,11,5099,7628
2020-07-31 11:00:00,BC,12,5100,7730
2020-07-31 12:00:00,BC,13,5101,7733
2020-07-31 13:00:00,BC,14,5102,7695
2020-07-31 14:00:00,BC,15,5103,7783
2020-07-31 15:00:00,BC,16,5104,7849
2020-07-31 16:00:00,BC,17,5105,7873
2020-07-31 17:00:00,BC,18,5106,7727
2020-07-31 18:00:00,BC,19,5107,7470
2020-07-31 19:00:00,BC,20,5108,7224
2020-07-31 20:00:00,BC,21,5109,7191
2020-07-31 21:00:00,BC,22,5110,6876
2020-07-31 22:00:00,BC,23,5111,6390
2020-07-31 23:00:00,BC,24,5112,6004
2020-08-01 00:00:00,BC,1,5113,5767
2020-08-01 01:00:00,BC,2,5114,5579
2020-08-01 02:00:00,BC,3,5115,5456
2020-08-01 03:00:00,BC,4,5116,5425
2020-08-01 04:00:00,BC,5,5117,5404
2020-08-01 05:00:00,BC,6,5118,5467
2020-08-01 06:00:00,BC,7,5119,5794
2020-08-01 07:00:00,BC,8,5120,6252
2020-08-01 08:00:00,BC,9,5121,6644
2020-08-01 09:00:00,BC,10,5122,6916
2020-08-01 10:00:00,BC,11,5123,7097
2020-08-01 11:00:00,BC,12,5124,7188
2020-08-01 12:00:00,BC,13,5125,7219
2020-08-01 13:00:00,BC,14,5126,7217
2020-08-01 14:00:00,BC,15,5127,7258
2020-08-01 15:00:00,BC,16,5128,7360
2020-08-01 16:00:00,BC,17,5129,7440
2020-08-01 17:00:00,BC,18,5130,7382
2020-08-01 18:00:00,BC,19,5131,7213
2020-08-01 19:00:00,BC,20,5132,7042
2020-08-01 20:00:00,BC,21,5133,6983
2020-08-01 21:00:00,BC,22,5134,6645
2020-08-01 22:00:00,BC,23,5135,6198
2020-08-01 23:00:00,BC,24,5136,5847
2020-08-02 00:00:00,BC,1,5137,5601
2020-08-02 01:00:00,BC,2,5138,5485
2020-08-02 02:00:00,BC,3,5139,5391
2020-08-02 03:00:00,BC,4,5140,5314
2020-08-02 04:00:00,BC,5,5141,5239
2020-08-02 05:00:00,BC,6,5142,5336
2020-08-02 06:00:00,BC,7,5143,5624
2020-08-02 07:00:00,BC,8,5144,6026
2020-08-02 08:00:00,BC,9,5145,6422
2020-08-02 09:00:00,BC,10,5146,6706
2020-08-02 10:00:00,BC,11,5147,6861
2020-08-02 11:00:00,BC,12,5148,7019
2020-08-02 12:00:00,BC,13,5149,7064
2020-08-02 13:00:00,BC,14,5150,7071
2020-08-02 14:00:00,BC,15,5151,7079
2020-08-02 15:00:00,BC,16,5152,7153
2020-08-02 16:00:00,BC,17,5153,7223
2020-08-02 17:00:00,BC,18,5154,7143
2020-08-02 18:00:00,BC,19,5155,6954
2020-08-02 19:00:00,BC,20,5156,6833
2020-08-02 20:00:00,BC,21,5157,6721
2020-08-02 21:00:00,BC,22,5158,6325
2020-08-02 22:00:00,BC,23,5159,5966
2020-08-02 23:00:00,BC,24,5160,5627
2020-08-03 00:00:00,BC,1,5161,5473
2020-08-03 01:00:00,BC,2,5162,5328
2020-08-03 02:00:00,BC,3,5163,5286
2020-08-03 03:00:00,BC,4,5164,5283
2020-08-03 04:00:00,BC,5,5165,5332
2020-08-03 05:00:00,BC,6,5166,5399
2020-08-03 06:00:00,BC,7,5167,5688
2020-08-03 07:00:00,BC,8,5168,6108
2020-08-03 08:00:00,BC,9,5169,6468
2020-08-03 09:00:00,BC,10,5170,6756
2020-08-03 10:00:00,BC,11,5171,6931
2020-08-03 11:00:00,BC,12,5172,7051
2020-08-03 12:00:00,BC,13,5173,7104
2020-08-03 13:00:00,BC,14,5174,7070
2020-08-03 14:00:00,BC,15,5175,7124
2020-08-03 15:00:00,BC,16,5176,7252
2020-08-03 16:00:00,BC,17,5177,7398
2020-08-03 17:00:00,BC,18,5178,7327
2020-08-03 18:00:00,BC,19,5179,7138
2020-08-03 19:00:00,BC,20,5180,6985
2020-08-03 20:00:00,BC,21,5181,6933
2020-08-03 21:00:00,BC,22,5182,6550
2020-08-03 22:00:00,BC,23,5183,6083
2020-08-03 23:00:00,BC,24,5184,5719
2020-08-04 00:00:00,BC,1,5185,5512
2020-08-04 01:00:00,BC,2,5186,5397
2020-08-04 02:00:00,BC,3,5187,5331
2020-08-04 03:00:00,BC,4,5188,5369
2020-08-04 04:00:00,BC,5,5189,5523
2020-08-04 05:00:00,BC,6,5190,5822
2020-08-04 06:00:00,BC,7,5191,6431
2020-08-04 07:00:00,BC,8,5192,6902
2020-08-04 08:00:00,BC,9,5193,7226
2020-08-04 09:00:00,BC,10,5194,7467
2020-08-04 10:00:00,BC,11,5195,7630
2020-08-04 11:00:00,BC,12,5196,7781
2020-08-04 12:00:00,BC,13,5197,7871
2020-08-04 13:00:00,BC,14,5198,7895
2020-08-04 14:00:00,BC,15,5199,7946
2020-08-04 15:00:00,BC,16,5200,8064
2020-08-04 16:00:00,BC,17,5201,8168
2020-08-04 17:00:00,BC,18,5202,8026
2020-08-04 18:00:00,BC,19,5203,7776
2020-08-04 19:00:00,BC,20,5204,7504
2020-08-04 20:00:00,BC,21,5205,7371
2020-08-04 21:00:00,BC,22,5206,6895
2020-08-04 22:00:00,BC,23,5207,6333
2020-08-04 23:00:00,BC,24,5208,5859
2020-08-05 00:00:00,BC,1,5209,5611
2020-08-05 01:00:00,BC,2,5210,5458
2020-08-05 02:00:00,BC,3,5211,5348
2020-08-05 03:00:00,BC,4,5212,5354
2020-08-05 04:00:00,BC,5,5213,5511
2020-08-05 05:00:00,BC,6,5214,5800
2020-08-05 06:00:00,BC,7,5215,6329
2020-08-05 07:00:00,BC,8,5216,6765
2020-08-05 08:00:00,BC,9,5217,7067
2020-08-05 09:00:00,BC,10,5218,7267
2020-08-05 10:00:00,BC,11,5219,7432
2020-08-05 11:00:00,BC,12,5220,7636
2020-08-05 12:00:00,BC,13,5221,7715
2020-08-05 13:00:00,BC,14,5222,7790
2020-08-05 14:00:00,BC,15,5223,7819
2020-08-05 15:00:00,BC,16,5224,7894
2020-08-05 16:00:00,BC,17,5225,7970
2020-08-05 17:00:00,BC,18,5226,7801
2020-08-05 18:00:00,BC,19,5227,7527
2020-08-05 19:00:00,BC,20,5228,7319
2020-08-05 20:00:00,BC,21,5229,7220
2020-08-05 21:00:00,BC,22,5230,6761
2020-08-05 22:00:00,BC,23,5231,6265
2020-08-05 23:00:00,BC,24,5232,5828
2020-08-06 00:00:00,BC,1,5233,5623
2020-08-06 01:00:00,BC,2,5234,5478
2020-08-06 02:00:00,BC,3,5235,5398
2020-08-06 03:00:00,BC,4,5236,5414
2020-08-06 04:00:00,BC,5,5237,5533
2020-08-06 05:00:00,BC,6,5238,5857
2020-08-06 06:00:00,BC,7,5239,6338
2020-08-06 07:00:00,BC,8,5240,6689
2020-08-06 08:00:00,BC,9,5241,7016
2020-08-06 09:00:00,BC,10,5242,7169
2020-08-06 10:00:00,BC,11,5243,7250
2020-08-06 11:00:00,BC,12,5244,7306
2020-08-06 12:00:00,BC,13,5245,7230
2020-08-06 13:00:00,BC,14,5246,7172
2020-08-06 14:00:00,BC,15,5247,7074
2020-08-06 15:00:00,BC,16,5248,7102
2020-08-06 16:00:00,BC,17,5249,7243
2020-08-06 17:00:00,BC,18,5250,7095
2020-08-06 18:00:00,BC,19,5251,6953
2020-08-06 19:00:00,BC,20,5252,6835
2020-08-06 20:00:00,BC,21,5253,6804
2020-08-06 21:00:00,BC,22,5254,6435
2020-08-06 22:00:00,BC,23,5255,6075
