REGION,TIMESLICE,TECHNOLOGY,MODE_OF_OPERATION,YEAR,VALUE
REGION1,SEA2D,DEMINDBIO,1,2020,161.65657
REGION1,SEA2N,DEMINDBIO,1,2020,161.65657
REGION1,SEA3D,DEMINDBIO,1,2020,161.65657
REGION1,SEA3N,DEMINDBIO,1,2020,161.65657
REGION1,SEA4D,DEMINDBIO,1,2020,161.65657
REGION1,SEA4N,DEMINDBIO,1,2020,161.65657
REGION1,SEA1D,DEMINDBIO,1,2021,162.31313
REGION1,SEA1N,DEMINDBIO,1,2021,162.31313
REGION1,SEA2D,DEMINDBIO,1,2021,162.31313
REGION1,SEA2N,DEMINDBIO,1,2021,162.31313
REGION1,SEA3D,DEMINDBIO,1,2021,162.31313
REGION1,SEA3N,DEMINDBIO,1,2021,162.31313
REGION1,SEA4D,DEMINDBIO,1,2021,162.31313
REGION1,SEA4N,DEMINDBIO,1,2021,162.31313
REGION1,SEA1D,DEMINDBIO,1,2022,162.74747
REGION1,SEA1N,DEMINDBIO,1,2022,162.74747
REGION1,SEA2D,DEMINDBIO,1,2022,162.74747
REGION1,SEA2N,DEMINDBIO,1,2022,162.74747
REGION1,SEA3D,DEMINDBIO,1,2022,162.74747
REGION1,SEA3N,DEMINDBIO,1,2022,162.74747
REGION1,SEA4D,DEMINDBIO,1,2022,162.74747
REGION1,SEA4N,DEMINDBIO,1,2022,162.74747
REGION1,SEA1D,DEMINDBIO,1,2023,163.46465
REGION1,SEA1N,DEMINDBIO,1,2023,163.46465
REGION1,SEA2D,DEMINDBIO,1,2023,163.46465
REGION1,SEA2N,DEMINDBIO,1,2023,163.46465
REGION1,SEA3D,DEMINDBIO,1,2023,163.46465
REGION1,SEA3N,DEMINDBIO,1,2023,163.46465
REGION1,SEA4D,DEMINDBIO,1,2023,163.46465
REGION1,SEA4N,DEMINDBIO,1,2023,163.46465
REGION1,SEA1D,DEMINDBIO,1,2024,164.28283
REGION1,SEA1N,DEMINDBIO,1,2024,164.28283
REGION1,SEA2D,DEMINDBIO,1,2024,164.28283
REGION1,SEA2N,DEMINDBIO,1,2024,164.28283
REGION1,SEA3D,DEMINDBIO,1,2024,164.28283
REGION1,SEA3N,DEMINDBIO,1,2024,164.28283
REGION1,SEA4D,DEMINDBIO,1,2024,164.28283
REGION1,SEA4N,DEMINDBIO,1,2024,164.28283
REGION1,SEA1D,DEMINDBIO,1,2025,163.77778
REGION1,SEA1N,DEMINDBIO,1,2025,163.77778
REGION1,SEA2D,DEMINDBIO,1,2025,163.77778
REGION1,SEA2N,DEMINDBIO,1,2025,163.77778
REGION1,SEA3D,DEMINDBIO,1,2025,163.77778
REGION1,SEA3N,DEMINDBIO,1,2025,163.77778
REGION1,SEA4D,DEMINDBIO,1,2025,163.77778
REGION1,SEA4N,DEMINDBIO,1,2025,163.77778
REGION1,SEA1D,DEMINDBIO,1,2026,163.55556
REGION1,SEA1N,DEMINDBIO,1,2026,163.55556
REGION1,SEA2D,DEMINDBIO,1,2026,163.55556
REGION1,SEA2N,DEMINDBIO,1,2026,163.55556
REGION1,SEA3D,DEMINDBIO,1,2026,163.55556
REGION1,SEA3N,DEMINDBIO,1,2026,163.55556
REGION1,SEA4D,DEMINDBIO,1,2026,163.55556
REGION1,SEA4N,DEMINDBIO,1,2026,163.55556
REGION1,SEA1D,DEMINDBIO,1,2027,163.45455
REGION1,SEA1N,DEMINDBIO,1,2027,163.45455
REGION1,SEA2D,DEMINDBIO,1,2027,163.45455
REGION1,SEA2N,DEMINDBIO,1,2027,163.45455
REGION1,SEA3D,DEMINDBIO,1,2027,163.45455
