r,t,f,y,ProductionByTechnologyAnnual
REGION1,MINNGS,NGS,2025,421.11
REGION1,MINNGS,NGS,2026,456.6
REGION1,MINNGS,NGS,2027,467.55
REGION1,MINNGS,NGS,2028,471.62
REGION1,MINNGS,NGS,2029,475.94
REGION1,MINNGS,NGS,2030,496.49
REGION1,MINNGS,NGS,2031,525.0
REGION1,MINNGS,NGS,2032,543.91
REGION1,MINNGS,NGS,2033,544.4
REGION1,MINNGS,NGS,2034,545.22
REGION1,MINNGS,NGS,2035,546.9899
REGION1,MINNGS,NGS,2036,548.89
REGION1,MINNGS,NGS,2037,549.75
REGION1,MINNGS,NGS,2038,550.86
REGION1,MINNGS,NGS,2039,552.24
REGION1,MINNGS,NGS,2040,553.7
REGION1,MINNGS,NGS,2041,583.203
REGION1,MINNGS,NGS,2042,591.018
REGION1,MINNGS,NGS,2043,598.833
REGION1,MINNGS,NGS,2044,606.648
REGION1,MINNGS,NGS,2045,614.462
REGION1,MINNGS,NGS,2046,622.276
REGION1,MINNGS,NGS,2047,630.091
REGION1,MINNGS,NGS,2048,637.905
REGION1,MINNGS,NGS,2049,645.72
REGION1,MINNGS,NGS,2050,653.535
REGION1,MINPRCBC1,WTRPRCBC1,2020,705.047
REGION1,MINPRCBC1,WTRPRCBC1,2021,720.2056
REGION1,MINPRCBC1,WTRPRCBC1,2022,720.2607
REGION1,MINPRCBC1,WTRPRCBC1,2023,721.1108
REGION1,MINPRCBC1,WTRPRCBC1,2024,721.5989
REGION1,MINPRCBC1,WTRPRCBC1,2025,721.3687
REGION1,MINPRCBC1,WTRPRCBC1,2026,722.0014
REGION1,MINPRCBC1,WTRPRCBC1,2027,721.9474
REGION1,MINPRCBC1,WTRPRCBC1,2028,723.0162
REGION1,MINPRCBC1,WTRPRCBC1,2029,723.6279
REGION1,MINPRCBC1,WTRPRCBC1,2030,723.4964
REGION1,MINPRCBC1,WTRPRCBC1,2031,724.2005
REGION1,MINPRCBC1,WTRPRCBC1,2032,723.8489
REGION1,MINPRCBC1,WTRPRCBC1,2033,724.1935
REGION1,MINPRCBC1,WTRPRCBC1,2034,724.1543
REGION1,MINPRCBC1,WTRPRCBC1,2035,724.5632
REGION1,MINPRCBC1,WTRPRCBC1,2036,725.6048
REGION1,MINPRCBC1,WTRPRCBC1,2037,726.4836
REGION1,MINPRCBC1,WTRPRCBC1,2038,727.0342
REGION1,MINPRCBC1,WTRPRCBC1,2039,727.2518
REGION1,MINPRCBC1,WTRPRCBC1,2040,727.8214
REGION1,MINPRCBC1,WTRPRCBC1,2041,728.8788
REGION1,MINPRCBC1,WTRPRCBC1,2042,728.3449
REGION1,MINPRCBC1,WTRPRCBC1,2043,728.7538
REGION1,MINPRCBC1,WTRPRCBC1,2044,729.1196
REGION1,MINPRCBC1,WTRPRCBC1,2045,729.6305
REGION1,MINPRCBC1,WTRPRCBC1,2046,730.0352
REGION1,MINPRCBC1,WTRPRCBC1,2047,730.4841
REGION1,MINPRCBC1,WTRPRCBC1,2048,730.9334
REGION1,MINPRCBC1,WTRPRCBC1,2049,731.3657
REGION1,MINPRCBC1,WTRPRCBC1,2050,731.785
REGION1,PWRBIOB01,ELCB01,2020,1.202
REGION1,PWRBIOB01,ELCB01,2021,1.202
REGION1,PWRBIOB01,ELCB01,2022,1.202
REGION1,PWRBIOB01,ELCB01,2023,1.202
REGION1,PWRBIOB01,ELCB01,2024,1.202
REGION1,PWRBIOB01,ELCB01,2025,1.202
REGION1,PWRBIOB01,ELCB01,2026,1.202
REGION1,PWRBIOB01,ELCB01,2027,1.202
REGION1,PWRBIOB01,ELCB01,2028,1.202
REGION1,PWRBIOB01,ELCB01,2029,1.202
REGION1,PWRBIOB01,ELCB01,2030,1.202
REGION1,PWRBIOB01,ELCB01,2031,1.202
REGION1,PWRBIOB01,ELCB01,2032,1.202
REGION1,PWRBIOB01,ELCB01,2033,1.202
REGION1,PWRBIOB01,ELCB01,2034,1.202
REGION1,PWRBIOB01,ELCB01,2035,1.202
REGION1,PWRBIOB01,ELCB01,2036,1.202
REGION1,PWRBIOB01,ELCB01,2037,1.202
REGION1,PWRBIOB01,ELCB01,2038,1.202
REGION1,PWRBIOB01,ELCB01,2039,1.202
REGION1,PWRBIOB01,ELCB01,2040,1.202
REGION1,PWRBIOB01,ELCB01,2041,1.202
REGION1,PWRBIOB01,ELCB01,2042,1.202
REGION1,PWRBIOB01,ELCB01,2043,1.202
REGION1,PWRBIOB01,ELCB01,2044,1.202
REGION1,PWRBIOB01,ELCB01,2045,1.202
REGION1,PWRBIOB01,ELCB01,2046,1.202
REGION1,PWRBIOB01,ELCB01,2047,1.202
REGION1,PWRBIOB01,ELCB01,2048,1.202
REGION1,PWRBIOB01,ELCB01,2049,1.202
REGION1,PWRBIOB01,ELCB01,2050,1.202
REGION1,PWRBIOB01,WTRSURBC1,2020,0.0346
REGION1,PWRBIOB01,WTRSURBC1,2021,0.0346
REGION1,PWRBIOB01,WTRSURBC1,2022,0.0346
REGION1,PWRBIOB01,WTRSURBC1,2023,0.0346
REGION1,PWRBIOB01,WTRSURBC1,2024,0.0346
REGION1,PWRBIOB01,WTRSURBC1,2025,0.0346
REGION1,PWRBIOB01,WTRSURBC1,2026,0.0346
REGION1,PWRBIOB01,WTRSURBC1,2027,0.0346
REGION1,PWRBIOB01,WTRSURBC1,2028,0.0346
REGION1,PWRBIOB01,WTRSURBC1,2029,0.0346
REGION1,PWRBIOB01,WTRSURBC1,2030,0.0346
REGION1,PWRBIOB01,WTRSURBC1,2031,0.0346
REGION1,PWRBIOB01,WTRSURBC1,2032,0.0346
REGION1,PWRBIOB01,WTRSURBC1,2033,0.0346
REGION1,PWRBIOB01,WTRSURBC1,2034,0.0346
REGION1,PWRBIOB01,WTRSURBC1,2035,0.0346
REGION1,PWRBIOB01,WTRSURBC1,2036,0.0346
REGION1,PWRBIOB01,WTRSURBC1,2037,0.0346
REGION1,PWRBIOB01,WTRSURBC1,2038,0.0346
REGION1,PWRBIOB01,WTRSURBC1,2039,0.0346
REGION1,PWRBIOB01,WTRSURBC1,2040,0.0346
REGION1,PWRBIOB01,WTRSURBC1,2041,0.0346
REGION1,PWRBIOB01,WTRSURBC1,2042,0.0346
REGION1,PWRBIOB01,WTRSURBC1,2043,0.0346
REGION1,PWRBIOB01,WTRSURBC1,2044,0.0346
REGION1,PWRBIOB01,WTRSURBC1,2045,0.0346
REGION1,PWRBIOB01,WTRSURBC1,2046,0.0346
REGION1,PWRBIOB01,WTRSURBC1,2047,0.0346
REGION1,PWRBIOB01,WTRSURBC1,2048,0.0346
REGION1,PWRBIOB01,WTRSURBC1,2049,0.0346
REGION1,PWRBIOB01,WTRSURBC1,2050,0.0346
REGION1,PWRBIOB02,ELCB01,2020,3.7652
REGION1,PWRBIOB02,ELCB01,2021,3.7652
REGION1,PWRBIOB02,ELCB01,2022,3.7652
REGION1,PWRBIOB02,ELCB01,2023,3.7652
REGION1,PWRBIOB02,ELCB01,2024,3.7652
REGION1,PWRBIOB02,ELCB01,2025,3.7652
REGION1,PWRBIOB02,ELCB01,2026,3.7652
REGION1,PWRBIOB02,ELCB01,2027,3.7652
REGION1,PWRBIOB02,ELCB01,2028,3.7652
REGION1,PWRBIOB02,ELCB01,2029,3.7652
REGION1,PWRBIOB02,ELCB01,2030,3.7652
REGION1,PWRBIOB02,ELCB01,2031,3.7652
REGION1,PWRBIOB02,ELCB01,2032,3.7652
REGION1,PWRBIOB02,ELCB01,2033,3.7652
REGION1,PWRBIOB02,ELCB01,2034,3.7652
REGION1,PWRBIOB02,ELCB01,2035,3.7652
REGION1,PWRBIOB02,ELCB01,2036,3.7652
REGION1,PWRBIOB02,ELCB01,2037,3.7652
REGION1,PWRBIOB02,ELCB01,2038,3.7652
REGION1,PWRBIOB02,ELCB01,2039,3.7652
REGION1,PWRBIOB02,ELCB01,2040,3.7652
REGION1,PWRBIOB02,ELCB01,2041,3.7652
REGION1,PWRBIOB02,ELCB01,2042,3.7652
REGION1,PWRBIOB02,ELCB01,2043,3.7652
REGION1,PWRBIOB02,ELCB01,2044,3.7652
REGION1,PWRBIOB02,ELCB01,2045,3.7652
REGION1,PWRBIOB02,ELCB01,2046,3.7652
REGION1,PWRBIOB02,ELCB01,2047,3.7652
REGION1,PWRBIOB02,ELCB01,2048,3.7652
REGION1,PWRBIOB02,ELCB01,2049,3.7652
REGION1,PWRBIOB02,ELCB01,2050,3.7652
REGION1,PWRBIOB02,WTRSURBC1,2020,0.1084
REGION1,PWRBIOB02,WTRSURBC1,2021,0.1084
REGION1,PWRBIOB02,WTRSURBC1,2022,0.1084
REGION1,PWRBIOB02,WTRSURBC1,2023,0.1084
REGION1,PWRBIOB02,WTRSURBC1,2024,0.1084
REGION1,PWRBIOB02,WTRSURBC1,2025,0.1084
REGION1,PWRBIOB02,WTRSURBC1,2026,0.1084
REGION1,PWRBIOB02,WTRSURBC1,2027,0.1084
REGION1,PWRBIOB02,WTRSURBC1,2028,0.1084
REGION1,PWRBIOB02,WTRSURBC1,2029,0.1084
REGION1,PWRBIOB02,WTRSURBC1,2030,0.1084
REGION1,PWRBIOB02,WTRSURBC1,2031,0.1084
REGION1,PWRBIOB02,WTRSURBC1,2032,0.1084
REGION1,PWRBIOB02,WTRSURBC1,2033,0.1084
REGION1,PWRBIOB02,WTRSURBC1,2034,0.1084
REGION1,PWRBIOB02,WTRSURBC1,2035,0.1084
REGION1,PWRBIOB02,WTRSURBC1,2036,0.1084
REGION1,PWRBIOB02,WTRSURBC1,2037,0.1084
REGION1,PWRBIOB02,WTRSURBC1,2038,0.1084
REGION1,PWRBIOB02,WTRSURBC1,2039,0.1084
REGION1,PWRBIOB02,WTRSURBC1,2040,0.1084
REGION1,PWRBIOB02,WTRSURBC1,2041,0.1084
REGION1,PWRBIOB02,WTRSURBC1,2042,0.1084
REGION1,PWRBIOB02,WTRSURBC1,2043,0.1084
REGION1,PWRBIOB02,WTRSURBC1,2044,0.1084
REGION1,PWRBIOB02,WTRSURBC1,2045,0.1084
REGION1,PWRBIOB02,WTRSURBC1,2046,0.1084
REGION1,PWRBIOB02,WTRSURBC1,2047,0.1084
REGION1,PWRBIOB02,WTRSURBC1,2048,0.1084
REGION1,PWRBIOB02,WTRSURBC1,2049,0.1084
REGION1,PWRBIOB02,WTRSURBC1,2050,0.1084
REGION1,PWRBIOB03,ELCB01,2020,0.8055
REGION1,PWRBIOB03,ELCB01,2021,0.8055
REGION1,PWRBIOB03,ELCB01,2022,0.8055
REGION1,PWRBIOB03,ELCB01,2023,0.8055
REGION1,PWRBIOB03,ELCB01,2024,0.8055
REGION1,PWRBIOB03,ELCB01,2025,0.8055
REGION1,PWRBIOB03,ELCB01,2026,0.8055
REGION1,PWRBIOB03,ELCB01,2027,0.8055
REGION1,PWRBIOB03,ELCB01,2028,0.8055
REGION1,PWRBIOB03,ELCB01,2029,0.8055
REGION1,PWRBIOB03,ELCB01,2030,0.8055
REGION1,PWRBIOB03,ELCB01,2031,0.8055
REGION1,PWRBIOB03,ELCB01,2032,0.8055
REGION1,PWRBIOB03,ELCB01,2033,0.8055
REGION1,PWRBIOB03,ELCB01,2034,0.8055
REGION1,PWRBIOB03,ELCB01,2035,0.8055
REGION1,PWRBIOB03,ELCB01,2036,0.8055
REGION1,PWRBIOB03,ELCB01,2037,0.8055
REGION1,PWRBIOB03,ELCB01,2038,0.8055
REGION1,PWRBIOB03,ELCB01,2039,0.8055
REGION1,PWRBIOB03,ELCB01,2040,0.8055
REGION1,PWRBIOB03,ELCB01,2041,0.8055
REGION1,PWRBIOB03,ELCB01,2042,0.8055
REGION1,PWRBIOB03,ELCB01,2043,0.8055
REGION1,PWRBIOB03,ELCB01,2044,0.8055
REGION1,PWRBIOB03,ELCB01,2045,0.8055
REGION1,PWRBIOB03,ELCB01,2046,0.8055
REGION1,PWRBIOB03,ELCB01,2047,0.8055
REGION1,PWRBIOB03,ELCB01,2048,0.8055
REGION1,PWRBIOB03,ELCB01,2049,0.8055
REGION1,PWRBIOB03,ELCB01,2050,0.8055
REGION1,PWRBIOB03,WTRSURBC1,2020,0.0232
REGION1,PWRBIOB03,WTRSURBC1,2021,0.0232
REGION1,PWRBIOB03,WTRSURBC1,2022,0.0232
REGION1,PWRBIOB03,WTRSURBC1,2023,0.0232
REGION1,PWRBIOB03,WTRSURBC1,2024,0.0232
REGION1,PWRBIOB03,WTRSURBC1,2025,0.0232
REGION1,PWRBIOB03,WTRSURBC1,2026,0.0232
REGION1,PWRBIOB03,WTRSURBC1,2027,0.0232
REGION1,PWRBIOB03,WTRSURBC1,2028,0.0232
REGION1,PWRBIOB03,WTRSURBC1,2029,0.0232
REGION1,PWRBIOB03,WTRSURBC1,2030,0.0232
REGION1,PWRBIOB03,WTRSURBC1,2031,0.0232
REGION1,PWRBIOB03,WTRSURBC1,2032,0.0232
REGION1,PWRBIOB03,WTRSURBC1,2033,0.0232
REGION1,PWRBIOB03,WTRSURBC1,2034,0.0232
REGION1,PWRBIOB03,WTRSURBC1,2035,0.0232
REGION1,PWRBIOB03,WTRSURBC1,2036,0.0232
REGION1,PWRBIOB03,WTRSURBC1,2037,0.0232
REGION1,PWRBIOB03,WTRSURBC1,2038,0.0232
REGION1,PWRBIOB03,WTRSURBC1,2039,0.0232
REGION1,PWRBIOB03,WTRSURBC1,2040,0.0232
REGION1,PWRBIOB03,WTRSURBC1,2041,0.0232
REGION1,PWRBIOB03,WTRSURBC1,2042,0.0232
REGION1,PWRBIOB03,WTRSURBC1,2043,0.0232
REGION1,PWRBIOB03,WTRSURBC1,2044,0.0232
REGION1,PWRBIOB03,WTRSURBC1,2045,0.0232
REGION1,PWRBIOB03,WTRSURBC1,2046,0.0232
REGION1,PWRBIOB03,WTRSURBC1,2047,0.0232
REGION1,PWRBIOB03,WTRSURBC1,2048,0.0232
REGION1,PWRBIOB03,WTRSURBC1,2049,0.0232
REGION1,PWRBIOB03,WTRSURBC1,2050,0.0232
REGION1,PWRBIOB04,ELCB01,2020,5.2263
REGION1,PWRBIOB04,ELCB01,2021,5.2263
REGION1,PWRBIOB04,ELCB01,2022,5.2263
REGION1,PWRBIOB04,ELCB01,2023,5.2263
REGION1,PWRBIOB04,ELCB01,2024,5.2263
REGION1,PWRBIOB04,ELCB01,2025,5.2263
REGION1,PWRBIOB04,ELCB01,2026,5.2263
REGION1,PWRBIOB04,ELCB01,2027,5.2263
REGION1,PWRBIOB04,ELCB01,2028,5.2263
REGION1,PWRBIOB04,ELCB01,2029,5.2263
REGION1,PWRBIOB04,ELCB01,2030,5.2263
REGION1,PWRBIOB04,ELCB01,2031,5.2263
REGION1,PWRBIOB04,ELCB01,2032,5.2263
REGION1,PWRBIOB04,ELCB01,2033,5.2263
REGION1,PWRBIOB04,ELCB01,2034,5.2263
REGION1,PWRBIOB04,ELCB01,2035,5.2263
REGION1,PWRBIOB04,ELCB01,2036,5.2263
REGION1,PWRBIOB04,ELCB01,2037,5.2263
REGION1,PWRBIOB04,ELCB01,2038,5.2263
REGION1,PWRBIOB04,ELCB01,2039,5.2263
REGION1,PWRBIOB04,ELCB01,2040,5.2263
REGION1,PWRBIOB04,ELCB01,2041,5.2263
REGION1,PWRBIOB04,ELCB01,2042,5.2263
REGION1,PWRBIOB04,ELCB01,2043,5.2263
REGION1,PWRBIOB04,ELCB01,2044,5.2263
REGION1,PWRBIOB04,ELCB01,2045,5.2263
REGION1,PWRBIOB04,ELCB01,2046,5.2263
REGION1,PWRBIOB04,ELCB01,2047,5.2263
REGION1,PWRBIOB04,ELCB01,2048,5.2263
REGION1,PWRBIOB04,ELCB01,2049,5.2263
REGION1,PWRBIOB04,ELCB01,2050,5.2263
REGION1,PWRBIOB04,WTRSURBC1,2020,0.1505
REGION1,PWRBIOB04,WTRSURBC1,2021,0.1505
REGION1,PWRBIOB04,WTRSURBC1,2022,0.1505
REGION1,PWRBIOB04,WTRSURBC1,2023,0.1505
REGION1,PWRBIOB04,WTRSURBC1,2024,0.1505
REGION1,PWRBIOB04,WTRSURBC1,2025,0.1505
REGION1,PWRBIOB04,WTRSURBC1,2026,0.1505
REGION1,PWRBIOB04,WTRSURBC1,2027,0.1505
REGION1,PWRBIOB04,WTRSURBC1,2028,0.1505
REGION1,PWRBIOB04,WTRSURBC1,2029,0.1505
REGION1,PWRBIOB04,WTRSURBC1,2030,0.1505
REGION1,PWRBIOB04,WTRSURBC1,2031,0.1505
REGION1,PWRBIOB04,WTRSURBC1,2032,0.1505
REGION1,PWRBIOB04,WTRSURBC1,2033,0.1505
REGION1,PWRBIOB04,WTRSURBC1,2034,0.1505
REGION1,PWRBIOB04,WTRSURBC1,2035,0.1505
REGION1,PWRBIOB04,WTRSURBC1,2036,0.1505
REGION1,PWRBIOB04,WTRSURBC1,2037,0.1505
REGION1,PWRBIOB04,WTRSURBC1,2038,0.1505
REGION1,PWRBIOB04,WTRSURBC1,2039,0.1505
REGION1,PWRBIOB04,WTRSURBC1,2040,0.1505
REGION1,PWRBIOB04,WTRSURBC1,2041,0.1505
REGION1,PWRBIOB04,WTRSURBC1,2042,0.1505
REGION1,PWRBIOB04,WTRSURBC1,2043,0.1505
REGION1,PWRBIOB04,WTRSURBC1,2044,0.1505
REGION1,PWRBIOB04,WTRSURBC1,2045,0.1505
REGION1,PWRBIOB04,WTRSURBC1,2046,0.1505
REGION1,PWRBIOB04,WTRSURBC1,2047,0.1505
REGION1,PWRBIOB04,WTRSURBC1,2048,0.1505
REGION1,PWRBIOB04,WTRSURBC1,2049,0.1505
REGION1,PWRBIOB04,WTRSURBC1,2050,0.1505
REGION1,PWRBIOB05,ELCB01,2020,1.9482
REGION1,PWRBIOB05,ELCB01,2021,1.9482
REGION1,PWRBIOB05,ELCB01,2022,1.9482
REGION1,PWRBIOB05,ELCB01,2023,1.9482
REGION1,PWRBIOB05,ELCB01,2024,1.9482
REGION1,PWRBIOB05,ELCB01,2025,1.9482
REGION1,PWRBIOB05,ELCB01,2026,1.9482
REGION1,PWRBIOB05,ELCB01,2027,1.9482
REGION1,PWRBIOB05,ELCB01,2028,1.9482
REGION1,PWRBIOB05,ELCB01,2029,1.9482
REGION1,PWRBIOB05,ELCB01,2030,1.9482
REGION1,PWRBIOB05,ELCB01,2031,1.9482
REGION1,PWRBIOB05,ELCB01,2032,1.9482
REGION1,PWRBIOB05,ELCB01,2033,1.9482
REGION1,PWRBIOB05,ELCB01,2034,1.9482
REGION1,PWRBIOB05,ELCB01,2035,1.9482
REGION1,PWRBIOB05,ELCB01,2036,1.9482
REGION1,PWRBIOB05,ELCB01,2037,1.9482
REGION1,PWRBIOB05,ELCB01,2038,1.9482
REGION1,PWRBIOB05,ELCB01,2039,1.9482
REGION1,PWRBIOB05,ELCB01,2040,1.9482
REGION1,PWRBIOB05,ELCB01,2041,1.9482
REGION1,PWRBIOB05,ELCB01,2042,1.9482
REGION1,PWRBIOB05,ELCB01,2043,1.9482
REGION1,PWRBIOB05,ELCB01,2044,1.9482
REGION1,PWRBIOB05,ELCB01,2045,1.9482
REGION1,PWRBIOB05,ELCB01,2046,1.9482
REGION1,PWRBIOB05,ELCB01,2047,1.9482
REGION1,PWRBIOB05,ELCB01,2048,1.9482
REGION1,PWRBIOB05,ELCB01,2049,1.9482
REGION1,PWRBIOB05,ELCB01,2050,1.9482
REGION1,PWRBIOB05,WTRSURBC1,2020,0.0561
REGION1,PWRBIOB05,WTRSURBC1,2021,0.0561
REGION1,PWRBIOB05,WTRSURBC1,2022,0.0561
REGION1,PWRBIOB05,WTRSURBC1,2023,0.0561
REGION1,PWRBIOB05,WTRSURBC1,2024,0.0561
REGION1,PWRBIOB05,WTRSURBC1,2025,0.0561
REGION1,PWRBIOB05,WTRSURBC1,2026,0.0561
REGION1,PWRBIOB05,WTRSURBC1,2027,0.0561
REGION1,PWRBIOB05,WTRSURBC1,2028,0.0561
REGION1,PWRBIOB05,WTRSURBC1,2029,0.0561
REGION1,PWRBIOB05,WTRSURBC1,2030,0.0561
REGION1,PWRBIOB05,WTRSURBC1,2031,0.0561
REGION1,PWRBIOB05,WTRSURBC1,2032,0.0561
REGION1,PWRBIOB05,WTRSURBC1,2033,0.0561
REGION1,PWRBIOB05,WTRSURBC1,2034,0.0561
REGION1,PWRBIOB05,WTRSURBC1,2035,0.0561
REGION1,PWRBIOB05,WTRSURBC1,2036,0.0561
REGION1,PWRBIOB05,WTRSURBC1,2037,0.0561
REGION1,PWRBIOB05,WTRSURBC1,2038,0.0561
REGION1,PWRBIOB05,WTRSURBC1,2039,0.0561
REGION1,PWRBIOB05,WTRSURBC1,2040,0.0561
REGION1,PWRBIOB05,WTRSURBC1,2041,0.0561
REGION1,PWRBIOB05,WTRSURBC1,2042,0.0561
REGION1,PWRBIOB05,WTRSURBC1,2043,0.0561
REGION1,PWRBIOB05,WTRSURBC1,2044,0.0561
REGION1,PWRBIOB05,WTRSURBC1,2045,0.0561
REGION1,PWRBIOB05,WTRSURBC1,2046,0.0561
REGION1,PWRBIOB05,WTRSURBC1,2047,0.0561
REGION1,PWRBIOB05,WTRSURBC1,2048,0.0561
REGION1,PWRBIOB05,WTRSURBC1,2049,0.0561
REGION1,PWRBIOB05,WTRSURBC1,2050,0.0561
REGION1,PWRGEOB01,ELCB01,2042,1.5124
REGION1,PWRGEOB01,ELCB01,2043,6.1539
REGION1,PWRGEOB01,ELCB01,2044,8.809
REGION1,PWRGEOB01,ELCB01,2045,12.4589
REGION1,PWRGEOB01,ELCB01,2046,18.9029
REGION1,PWRGEOB01,ELCB01,2047,21.7415
REGION1,PWRGEOB01,ELCB01,2048,24.3978
REGION1,PWRGEOB01,ELCB01,2049,27.0551
REGION1,PWRGEOB01,ELCB01,2050,29.7113
REGION1,PWRGEOB01,WTRSURBC1,2042,0.0009
REGION1,PWRGEOB01,WTRSURBC1,2043,0.0037
REGION1,PWRGEOB01,WTRSURBC1,2044,0.0053
REGION1,PWRGEOB01,WTRSURBC1,2045,0.0075
REGION1,PWRGEOB01,WTRSURBC1,2046,0.0113
REGION1,PWRGEOB01,WTRSURBC1,2047,0.013
REGION1,PWRGEOB01,WTRSURBC1,2048,0.0146
REGION1,PWRGEOB01,WTRSURBC1,2049,0.0162
REGION1,PWRGEOB01,WTRSURBC1,2050,0.0178
REGION1,PWRHYDB01,ELCB01,2020,46.8778
REGION1,PWRHYDB01,ELCB01,2021,46.8778
REGION1,PWRHYDB01,ELCB01,2022,46.8778
REGION1,PWRHYDB01,ELCB01,2023,46.8778
REGION1,PWRHYDB01,ELCB01,2024,46.8778
REGION1,PWRHYDB01,ELCB01,2025,65.7663
REGION1,PWRHYDB01,ELCB01,2026,65.7663
REGION1,PWRHYDB01,ELCB01,2027,65.7663
REGION1,PWRHYDB01,ELCB01,2028,65.7663
REGION1,PWRHYDB01,ELCB01,2029,65.7663
REGION1,PWRHYDB01,ELCB01,2030,65.7663
REGION1,PWRHYDB01,ELCB01,2031,65.7663
REGION1,PWRHYDB01,ELCB01,2032,65.7663
REGION1,PWRHYDB01,ELCB01,2033,65.7663
REGION1,PWRHYDB01,ELCB01,2034,65.7663
REGION1,PWRHYDB01,ELCB01,2035,65.7663
REGION1,PWRHYDB01,ELCB01,2036,65.7663
REGION1,PWRHYDB01,ELCB01,2037,65.7663
REGION1,PWRHYDB01,ELCB01,2038,65.7663
REGION1,PWRHYDB01,ELCB01,2039,65.7663
REGION1,PWRHYDB01,ELCB01,2040,65.7663
REGION1,PWRHYDB01,ELCB01,2041,65.7663
REGION1,PWRHYDB01,ELCB01,2042,65.7663
REGION1,PWRHYDB01,ELCB01,2043,65.7663
REGION1,PWRHYDB01,ELCB01,2044,65.7663
REGION1,PWRHYDB01,ELCB01,2045,65.7663
REGION1,PWRHYDB01,ELCB01,2046,65.7663
REGION1,PWRHYDB01,ELCB01,2047,65.7663
REGION1,PWRHYDB01,ELCB01,2048,65.7663
REGION1,PWRHYDB01,ELCB01,2049,65.7663
REGION1,PWRHYDB01,ELCB01,2050,65.7663
REGION1,PWRHYDB02,ELCB01,2020,12.0636
REGION1,PWRHYDB02,ELCB01,2021,12.0636
REGION1,PWRHYDB02,ELCB01,2022,12.0636
REGION1,PWRHYDB02,ELCB01,2023,12.0636
REGION1,PWRHYDB02,ELCB01,2024,12.0636
REGION1,PWRHYDB02,ELCB01,2025,12.0636
REGION1,PWRHYDB02,ELCB01,2026,12.0636
REGION1,PWRHYDB02,ELCB01,2027,12.0636
REGION1,PWRHYDB02,ELCB01,2028,12.0636
REGION1,PWRHYDB02,ELCB01,2029,12.0636
REGION1,PWRHYDB02,ELCB01,2030,12.0636
REGION1,PWRHYDB02,ELCB01,2031,12.0636
REGION1,PWRHYDB02,ELCB01,2032,12.0636
REGION1,PWRHYDB02,ELCB01,2033,12.0636
REGION1,PWRHYDB02,ELCB01,2034,12.0636
REGION1,PWRHYDB02,ELCB01,2035,12.0636
REGION1,PWRHYDB02,ELCB01,2036,12.0636
REGION1,PWRHYDB02,ELCB01,2037,12.0636
REGION1,PWRHYDB02,ELCB01,2038,12.0636
REGION1,PWRHYDB02,ELCB01,2039,12.0636
REGION1,PWRHYDB02,ELCB01,2040,12.0636
REGION1,PWRHYDB02,ELCB01,2041,12.0636
REGION1,PWRHYDB02,ELCB01,2042,12.0636
REGION1,PWRHYDB02,ELCB01,2043,12.0636
REGION1,PWRHYDB02,ELCB01,2044,12.0636
REGION1,PWRHYDB02,ELCB01,2045,12.0636
REGION1,PWRHYDB02,ELCB01,2046,12.0636
REGION1,PWRHYDB02,ELCB01,2047,12.0636
REGION1,PWRHYDB02,ELCB01,2048,12.0636
REGION1,PWRHYDB02,ELCB01,2049,12.0636
REGION1,PWRHYDB02,ELCB01,2050,12.0636
REGION1,PWRHYDB03,ELCB01,2020,3.9681
REGION1,PWRHYDB03,ELCB01,2021,3.9682
REGION1,PWRHYDB03,ELCB01,2022,3.9681
REGION1,PWRHYDB03,ELCB01,2023,3.9681
REGION1,PWRHYDB03,ELCB01,2024,3.9682
REGION1,PWRHYDB03,ELCB01,2025,3.9682
REGION1,PWRHYDB03,ELCB01,2026,3.9681
REGION1,PWRHYDB03,ELCB01,2027,3.9681
REGION1,PWRHYDB03,ELCB01,2028,3.9682
REGION1,PWRHYDB03,ELCB01,2029,3.9681
REGION1,PWRHYDB03,ELCB01,2030,3.9681
REGION1,PWRHYDB03,ELCB01,2031,3.9681
REGION1,PWRHYDB03,ELCB01,2032,3.9682
REGION1,PWRHYDB03,ELCB01,2033,3.9681
REGION1,PWRHYDB03,ELCB01,2034,3.9682
REGION1,PWRHYDB03,ELCB01,2035,3.9682
REGION1,PWRHYDB03,ELCB01,2036,3.9681
REGION1,PWRHYDB03,ELCB01,2037,3.9682
REGION1,PWRHYDB03,ELCB01,2038,3.9682
REGION1,PWRHYDB03,ELCB01,2039,3.9682
REGION1,PWRHYDB03,ELCB01,2040,3.9681
REGION1,PWRHYDB03,ELCB01,2041,3.9682
REGION1,PWRHYDB03,ELCB01,2042,3.9682
REGION1,PWRHYDB03,ELCB01,2043,3.9682
REGION1,PWRHYDB03,ELCB01,2044,3.9681
REGION1,PWRHYDB03,ELCB01,2045,3.9682
REGION1,PWRHYDB03,ELCB01,2046,3.9682
REGION1,PWRHYDB03,ELCB01,2047,3.9682
REGION1,PWRHYDB03,ELCB01,2048,3.9682
REGION1,PWRHYDB03,ELCB01,2049,3.9681
REGION1,PWRHYDB03,ELCB01,2050,3.9681
REGION1,PWRHYDB04,ELCB01,2020,11.689
REGION1,PWRHYDB04,ELCB01,2021,11.689
REGION1,PWRHYDB04,ELCB01,2022,11.689
REGION1,PWRHYDB04,ELCB01,2023,11.689
REGION1,PWRHYDB04,ELCB01,2024,11.689
REGION1,PWRHYDB04,ELCB01,2025,11.689
