REGION,TECHNOLOGY,FUEL,MODE_OF_OPERATION,YEAR,VALUE
REGION1,PWRWNDB09,ELCB01,1,2026,1
REGION1,PWRWNDB09,WTRSURBC1,1,2022,0
REGION1,PWRWNDB09,WTRSURBC1,1,2024,0
REGION1,PWRWNDB09,WTRSURBC1,1,2026,0
REGION1,PWRWNDB10,ELCB01,1,2021,1
REGION1,PWRWNDB10,ELCB01,1,2022,1
REGION1,PWRWNDB10,ELCB01,1,2023,1
REGION1,PWRWNDB10,ELCB01,1,2024,1
REGION1,PWRWNDB10,ELCB01,1,2025,1
REGION1,PWRWNDB10,ELCB01,1,2026,1
REGION1,PWRWNDB10,WTRSURBC1,1,2022,0
REGION1,PWRWNDB10,WTRSURBC1,1,2024,0
REGION1,PWRWNDB10,WTRSURBC1,1,2026,0
REGION1,PWRWNDB11,ELCB01,1,2021,1
REGION1,PWRWNDB11,ELCB01,1,2022,1
REGION1,PWRWNDB11,ELCB01,1,2023,1
REGION1,PWRWNDB11,ELCB01,1,2024,1
REGION1,PWRWNDB11,ELCB01,1,2025,1
REGION1,PWRWNDB11,ELCB01,1,2026,1
REGION1,PWRWNDB11,WTRSURBC1,1,2022,0
REGION1,PWRWNDB11,WTRSURBC1,1,2024,0
REGION1,PWRWNDB11,WTRSURBC1,1,2026,0
REGION1,PWRWNDB12,ELCB01,1,2021,1
REGION1,PWRWNDB12,ELCB01,1,2022,1
REGION1,PWRWNDB12,ELCB01,1,2023,1
REGION1,PWRWNDB12,ELCB01,1,2024,1
REGION1,PWRWNDB12,ELCB01,1,2025,1
REGION1,PWRWNDB12,ELCB01,1,2026,1
REGION1,PWRWNDB12,WTRSURBC1,1,2022,0
REGION1,PWRWNDB12,WTRSURBC1,1,2024,0
REGION1,PWRWNDB12,WTRSURBC1,1,2026,0
REGION1,PWRWNDB13,ELCB01,1,2021,1
REGION1,PWRWNDB13,ELCB01,1,2022,1
REGION1,PWRWNDB13,ELCB01,1,2023,1
REGION1,PWRWNDB13,ELCB01,1,2024,1
REGION1,PWRWNDB13,ELCB01,1,2025,1
REGION1,PWRWNDB13,ELCB01,1,2026,1
REGION1,PWRWNDB13,WTRSURBC1,1,2022,0
REGION1,PWRWNDB13,WTRSURBC1,1,2024,0
REGION1,PWRWNDB13,WTRSURBC1,1,2026,0
REGION1,PWRWNDB14,ELCB01,1,2021,1
REGION1,PWRWNDB14,ELCB01,1,2022,1
REGION1,PWRWNDB14,ELCB01,1,2023,1
REGION1,PWRWNDB14,ELCB01,1,2024,1
REGION1,PWRWNDB14,ELCB01,1,2025,1
REGION1,PWRWNDB14,ELCB01,1,2026,1
REGION1,PWRWNDB14,WTRSURBC1,1,2022,0
REGION1,PWRWNDB14,WTRSURBC1,1,2024,0
REGION1,PWRWNDB14,WTRSURBC1,1,2026,0
REGION1,PWRWNDB15,ELCB01,1,2021,1
REGION1,PWRWNDB15,ELCB01,1,2022,1
REGION1,PWRWNDB15,ELCB01,1,2023,1
REGION1,PWRWNDB15,ELCB01,1,2024,1
REGION1,PWRWNDB15,ELCB01,1,2025,1
REGION1,PWRWNDB15,ELCB01,1,2026,1
REGION1,PWRWNDB15,WTRSURBC1,1,2022,0
REGION1,PWRWNDB15,WTRSURBC1,1,2024,0
REGION1,PWRWNDB15,WTRSURBC1,1,2026,0
REGION1,PWRWNDB16,ELCB01,1,2021,1
REGION1,PWRWNDB16,ELCB01,1,2022,1
REGION1,PWRWNDB16,ELCB01,1,2023,1
REGION1,PWRWNDB16,ELCB01,1,2024,1
REGION1,PWRWNDB16,ELCB01,1,2025,1
REGION1,PWRWNDB16,ELCB01,1,2026,1
REGION1,PWRWNDB16,WTRSURBC1,1,2022,0
REGION1,PWRWNDB16,WTRSURBC1,1,2024,0
REGION1,PWRWNDB16,WTRSURBC1,1,2026,0
REGION1,PWRWNDB17,ELCB01,1,2021,1
REGION1,PWRWNDB17,ELCB01,1,2022,1
REGION1,PWRWNDB17,ELCB01,1,2023,1
REGION1,PWRWNDB17,ELCB01,1,2024,1
REGION1,PWRWNDB17,ELCB01,1,2025,1
REGION1,PWRWNDB17,ELCB01,1,2026,1
REGION1,PWRWNDB17,WTRSURBC1,1,2022,0
REGION1,PWRWNDB17,WTRSURBC1,1,2024,0
REGION1,PWRWNDB17,WTRSURBC1,1,2026,0
REGION1,PWRWNDB18,ELCB01,1,2021,1
REGION1,PWRWNDB18,ELCB01,1,2022,1
REGION1,PWRWNDB18,ELCB01,1,2023,1
REGION1,PWRWNDB18,ELCB01,1,2024,1
REGION1,PWRWNDB18,ELCB01,1,2025,1
REGION1,PWRWNDB18,ELCB01,1,2026,1
REGION1,PWRWNDB18,WTRSURBC1,1,2022,0
REGION1,PWRWNDB18,WTRSURBC1,1,2024,0
REGION1,PWRWNDB18,WTRSURBC1,1,2026,0
REGION1,PWRWNDB19,ELCB01,1,2021,1
REGION1,PWRWNDB19,ELCB01,1,2022,1
REGION1,PWRWNDB19,ELCB01,1,2023,1
REGION1,PWRWNDB19,ELCB01,1,2024,1
REGION1,PWRWNDB19,ELCB01,1,2025,1
REGION1,PWRWNDB19,ELCB01,1,2026,1
REGION1,PWRWNDB19,WTRSURBC1,1,2022,0
REGION1,PWRWNDB19,WTRSURBC1,1,2024,0
REGION1,PWRWNDB19,WTRSURBC1,1,2026,0
REGION1,PWRWNDB20,ELCB01,1,2021,1
REGION1,PWRWNDB20,ELCB01,1,2022,1
REGION1,PWRWNDB20,ELCB01,1,2023,1
REGION1,PWRWNDB20,ELCB01,1,2024,1
REGION1,PWRWNDB20,ELCB01,1,2025,1
REGION1,PWRWNDB20,ELCB01,1,2026,1
REGION1,PWRWNDB20,WTRSURBC1,1,2022,0
REGION1,PWRWNDB20,WTRSURBC1,1,2024,0
REGION1,PWRWNDB20,WTRSURBC1,1,2026,0
REGION1,PWRWNDB21,ELCB01,1,2021,1
REGION1,PWRWNDB21,ELCB01,1,2022,1
REGION1,PWRWNDB21,ELCB01,1,2023,1
REGION1,PWRWNDB21,ELCB01,1,2024,1
REGION1,PWRWNDB21,ELCB01,1,2025,1
REGION1,PWRWNDB21,ELCB01,1,2026,1
REGION1,PWRWNDB21,WTRSURBC1,1,2022,0
REGION1,PWRWNDB21,WTRSURBC1,1,2024,0
REGION1,PWRWNDB21,WTRSURBC1,1,2026,0
REGION1,PWRWNDB22,ELCB01,1,2021,1
REGION1,PWRWNDB22,ELCB01,1,2022,1
REGION1,PWRWNDB22,ELCB01,1,2023,1
REGION1,PWRWNDB22,ELCB01,1,2024,1
REGION1,PWRWNDB22,ELCB01,1,2025,1
REGION1,PWRWNDB22,ELCB01,1,2026,1
REGION1,PWRWNDB22,WTRSURBC1,1,2022,0
REGION1,PWRWNDB22,WTRSURBC1,1,2024,0
REGION1,PWRWNDB22,WTRSURBC1,1,2026,0
REGION1,PWRWNDB23,ELCB01,1,2021,1
REGION1,PWRWNDB23,ELCB01,1,2022,1
REGION1,PWRWNDB23,ELCB01,1,2023,1
REGION1,PWRWNDB23,ELCB01,1,2024,1
REGION1,PWRWNDB23,ELCB01,1,2025,1
REGION1,PWRWNDB23,ELCB01,1,2026,1
REGION1,PWRWNDB23,WTRSURBC1,1,2022,0
REGION1,PWRWNDB23,WTRSURBC1,1,2024,0
REGION1,PWRWNDB23,WTRSURBC1,1,2026,0
REGION1,PWRWNDB24,ELCB01,1,2021,1
REGION1,PWRWNDB24,ELCB01,1,2022,1
REGION1,PWRWNDB24,ELCB01,1,2023,1
REGION1,PWRWNDB24,ELCB01,1,2024,1
REGION1,PWRWNDB24,ELCB01,1,2025,1
REGION1,PWRWNDB24,ELCB01,1,2026,1
REGION1,PWRWNDB24,WTRSURBC1,1,2022,0
REGION1,PWRWNDB24,WTRSURBC1,1,2024,0
REGION1,PWRWNDB24,WTRSURBC1,1,2026,0
REGION1,PWRWNDB25,ELCB01,1,2021,1
REGION1,PWRWNDB25,ELCB01,1,2022,1
REGION1,PWRWNDB25,ELCB01,1,2023,1
REGION1,PWRWNDB25,ELCB01,1,2024,1
REGION1,PWRWNDB25,ELCB01,1,2025,1
REGION1,PWRWNDB25,ELCB01,1,2026,1
REGION1,PWRWNDB25,WTRSURBC1,1,2022,0
REGION1,PWRWNDB25,WTRSURBC1,1,2024,0
REGION1,PWRWNDB25,WTRSURBC1,1,2026,0
REGION1,PWRWNDB26,ELCB01,1,2021,1
REGION1,PWRWNDB26,ELCB01,1,2022,1
REGION1,PWRWNDB26,ELCB01,1,2023,1
REGION1,PWRWNDB26,ELCB01,1,2024,1
REGION1,PWRWNDB26,ELCB01,1,2025,1
REGION1,PWRWNDB26,ELCB01,1,2026,1
REGION1,PWRWNDB26,WTRSURBC1,1,2022,0
REGION1,PWRWNDB26,WTRSURBC1,1,2024,0
REGION1,PWRWNDB26,WTRSURBC1,1,2026,0
REGION1,PWRWNDB27,ELCB01,1,2021,1
REGION1,PWRWNDB27,ELCB01,1,2022,1
REGION1,PWRWNDB27,ELCB01,1,2023,1
REGION1,PWRWNDB27,ELCB01,1,2024,1
REGION1,PWRWNDB27,ELCB01,1,2025,1
REGION1,PWRWNDB27,ELCB01,1,2026,1
REGION1,PWRWNDB27,WTRSURBC1,1,2022,0
REGION1,PWRWNDB27,WTRSURBC1,1,2024,0
REGION1,PWRWNDB27,WTRSURBC1,1,2026,0
REGION1,BATTERY_STORAGE,ELCB02,57,2021,1
REGION1,BATTERY_STORAGE,ELCB02,57,2022,1
REGION1,BATTERY_STORAGE,ELCB02,57,2023,1
REGION1,BATTERY_STORAGE,ELCB02,57,2024,1
REGION1,BATTERY_STORAGE,ELCB02,57,2025,1
REGION1,BATTERY_STORAGE,ELCB02,57,2026,1
REGION1,INFLOW01,WATER_STORAGE01,1,2021,1
REGION1,INFLOW01,WATER_STORAGE01,1,2022,1
REGION1,INFLOW01,WATER_STORAGE01,1,2023,1
REGION1,INFLOW01,WATER_STORAGE01,1,2024,1
REGION1,INFLOW01,WATER_STORAGE01,1,2025,1
REGION1,INFLOW01,WATER_STORAGE01,1,2026,1
REGION1,PWRHYDB01,WATER_STORAGE01,57,2021,1
REGION1,PWRHYDB01,WATER_STORAGE01,57,2022,1
REGION1,PWRHYDB01,WATER_STORAGE01,57,2023,1
REGION1,PWRHYDB01,WATER_STORAGE01,57,2024,1
REGION1,PWRHYDB01,WATER_STORAGE01,57,2025,1
REGION1,PWRHYDB01,WATER_STORAGE01,57,2026,1
REGION1,PWRTRNB01,ELCB02,1,2021,1
REGION1,PWRTRNB01,ELCB02,1,2022,1
REGION1,PWRTRNB01,ELCB02,1,2023,1
REGION1,PWRTRNB01,ELCB02,1,2024,1
REGION1,PWRTRNB01,ELCB02,1,2025,1
REGION1,PWRTRNB01,ELCB02,1,2026,1
REGION1,IMPJFL,JFL,1,2021,1
REGION1,IMPJFL,JFL,1,2022,1
REGION1,IMPJFL,JFL,1,2023,1
REGION1,IMPJFL,JFL,1,2024,1
REGION1,IMPJFL,JFL,1,2025,1
REGION1,IMPJFL,JFL,1,2026,1
REGION1,IMPLPG,LPG,1,2021,1
REGION1,IMPLPG,LPG,1,2022,1
REGION1,IMPLPG,LPG,1,2023,1
REGION1,IMPLPG,LPG,1,2024,1
REGION1,IMPLPG,LPG,1,2025,1
REGION1,IMPLPG,LPG,1,2026,1
REGION1,IMPGSL,GSL,1,2021,1
REGION1,IMPGSL,GSL,1,2022,1
REGION1,IMPGSL,GSL,1,2023,1
REGION1,IMPGSL,GSL,1,2024,1
REGION1,IMPGSL,GSL,1,2025,1
REGION1,IMPGSL,GSL,1,2026,1
REGION1,IMPDSL,DSL,1,2021,1
REGION1,IMPDSL,DSL,1,2022,1
REGION1,IMPDSL,DSL,1,2023,1
REGION1,IMPDSL,DSL,1,2024,1
REGION1,IMPDSL,DSL,1,2025,1
REGION1,IMPDSL,DSL,1,2026,1
REGION1,IMPHFO,HFO,1,2021,1
REGION1,IMPHFO,HFO,1,2022,1
REGION1,IMPHFO,HFO,1,2023,1
REGION1,IMPHFO,HFO,1,2024,1
REGION1,IMPHFO,HFO,1,2025,1
REGION1,IMPHFO,HFO,1,2026,1
REGION1,IMPCRU,CRU,1,2021,1
REGION1,IMPCRU,CRU,1,2022,1
REGION1,IMPCRU,CRU,1,2023,1
REGION1,IMPCRU,CRU,1,2024,1
REGION1,IMPCRU,CRU,1,2025,1
REGION1,IMPCRU,CRU,1,2026,1
REGION1,IMPCOA,COA,1,2021,1
REGION1,IMPCOA,COA,1,2022,1
REGION1,IMPCOA,COA,1,2023,1
REGION1,IMPCOA,COA,1,2024,1
REGION1,IMPCOA,COA,1,2025,1
REGION1,IMPCOA,COA,1,2026,1
REGION1,IMPRPP,RPP,1,2021,1
REGION1,IMPRPP,RPP,1,2022,1
REGION1,IMPRPP,RPP,1,2023,1
REGION1,IMPRPP,RPP,1,2024,1
REGION1,IMPRPP,RPP,1,2025,1
REGION1,IMPRPP,RPP,1,2026,1
REGION1,MINNGS,NGS,1,2021,1
REGION1,MINNGS,NGS,1,2022,1
REGION1,MINNGS,NGS,1,2023,1
REGION1,MINNGS,NGS,1,2024,1
REGION1,MINNGS,NGS,1,2025,1
REGION1,MINNGS,NGS,1,2026,1
REGION1,MINURN,URN,1,2021,1
REGION1,MINURN,URN,1,2022,1
REGION1,MINURN,URN,1,2023,1
REGION1,MINURN,URN,1,2024,1
REGION1,MINURN,URN,1,2025,1
REGION1,MINURN,URN,1,2026,1
REGION1,MINCRU,CRU,1,2021,1
REGION1,MINCRU,CRU,1,2022,1
REGION1,MINCRU,CRU,1,2023,1
REGION1,MINCRU,CRU,1,2024,1
REGION1,MINCRU,CRU,1,2025,1
REGION1,MINCRU,CRU,1,2026,1
REGION1,MINCOA,COA,1,2021,1
REGION1,MINCOA,COA,1,2022,1
REGION1,MINCOA,COA,1,2023,1
REGION1,MINCOA,COA,1,2024,1
REGION1,MINCOA,COA,1,2025,1
REGION1,MINCOA,COA,1,2026,1
REGION1,RNWWND,WND,1,2021,1
REGION1,RNWWND,WND,1,2022,1
REGION1,RNWWND,WND,1,2023,1
REGION1,RNWWND,WND,1,2024,1
REGION1,RNWWND,WND,1,2025,1
REGION1,RNWWND,WND,1,2026,1
REGION1,RNWHYD,HYD,1,2021,1
REGION1,RNWHYD,HYD,1,2022,1
REGION1,RNWHYD,HYD,1,2023,1
REGION1,RNWHYD,HYD,1,2024,1
REGION1,RNWHYD,HYD,1,2025,1
REGION1,RNWHYD,HYD,1,2026,1
REGION1,RNWBIO,BIO,1,2021,1
REGION1,RNWBIO,BIO,1,2022,1
REGION1,RNWBIO,BIO,1,2023,1
REGION1,RNWBIO,BIO,1,2024,1
REGION1,RNWBIO,BIO,1,2025,1
REGION1,RNWBIO,BIO,1,2026,1
REGION1,RNWSOL,SOL,1,2021,1
REGION1,RNWSOL,SOL,1,2022,1
REGION1,RNWSOL,SOL,1,2023,1
REGION1,RNWSOL,SOL,1,2024,1
REGION1,RNWSOL,SOL,1,2025,1
REGION1,RNWSOL,SOL,1,2026,1
REGION1,RNWGEO,GEO,1,2021,1
REGION1,RNWGEO,GEO,1,2022,1
REGION1,RNWGEO,GEO,1,2023,1
REGION1,RNWGEO,GEO,1,2024,1
REGION1,RNWGEO,GEO,1,2025,1
REGION1,RNWGEO,GEO,1,2026,1
REGION1,DEMAGRGWTBC1,AGRWATBC1,1,2021,1
REGION1,DEMAGRGWTBC1,AGRWATBC1,1,2022,1
REGION1,DEMAGRGWTBC1,AGRWATBC1,1,2023,1
REGION1,DEMAGRGWTBC1,AGRWATBC1,1,2024,1
REGION1,DEMAGRGWTBC1,AGRWATBC1,1,2025,1
REGION1,DEMAGRGWTBC1,AGRWATBC1,1,2026,1
REGION1,DEMAGRSURBC1,AGRWATBC1,1,2021,1
REGION1,DEMAGRSURBC1,AGRWATBC1,1,2022,1
REGION1,DEMAGRSURBC1,AGRWATBC1,1,2023,1
REGION1,DEMAGRSURBC1,AGRWATBC1,1,2024,1
REGION1,DEMAGRSURBC1,AGRWATBC1,1,2025,1
REGION1,DEMAGRSURBC1,AGRWATBC1,1,2026,1
REGION1,DEMPUBSURBC1,PUBWATBC1,1,2021,1
REGION1,DEMPUBSURBC1,PUBWATBC1,1,2022,1
REGION1,DEMPUBSURBC1,PUBWATBC1,1,2023,1
REGION1,DEMPUBSURBC1,PUBWATBC1,1,2024,1
REGION1,DEMPUBSURBC1,PUBWATBC1,1,2025,1
REGION1,DEMPUBSURBC1,PUBWATBC1,1,2026,1
REGION1,DEMPUBGWTBC1,PUBWATBC1,1,2021,1
REGION1,DEMPUBGWTBC1,PUBWATBC1,1,2022,1
REGION1,DEMPUBGWTBC1,PUBWATBC1,1,2023,1
REGION1,DEMPUBGWTBC1,PUBWATBC1,1,2024,1
REGION1,DEMPUBGWTBC1,PUBWATBC1,1,2025,1
REGION1,DEMPUBGWTBC1,PUBWATBC1,1,2026,1
REGION1,MINPRCBC1,WTRPRCBC1,1,2021,1
REGION1,MINPRCBC1,WTRPRCBC1,1,2022,1
REGION1,MINPRCBC1,WTRPRCBC1,1,2023,1
REGION1,MINPRCBC1,WTRPRCBC1,1,2024,1
REGION1,MINPRCBC1,WTRPRCBC1,1,2025,1
REGION1,MINPRCBC1,WTRPRCBC1,1,2026,1
REGION1,MINLNDBC1,LBC1,1,2021,1
REGION1,MINLNDBC1,LBC1,1,2022,1
REGION1,MINLNDBC1,LBC1,1,2023,1
REGION1,MINLNDBC1,LBC1,1,2024,1
REGION1,MINLNDBC1,LBC1,1,2025,1
REGION1,MINLNDBC1,LBC1,1,2026,1
REGION1,LNDALFHIBC1,LALFHIBC1,1,2021,1
REGION1,LNDALFHIBC1,LALFHIBC1,1,2022,1
REGION1,LNDALFHIBC1,LALFHIBC1,1,2023,1
REGION1,LNDALFHIBC1,LALFHIBC1,1,2024,1
REGION1,LNDALFHIBC1,LALFHIBC1,1,2025,1
REGION1,LNDALFHIBC1,LALFHIBC1,1,2026,1
REGION1,LNDALFIIBC1,LALFIIBC1,1,2021,1
REGION1,LNDALFIIBC1,LALFIIBC1,1,2022,1
REGION1,LNDALFIIBC1,LALFIIBC1,1,2023,1
REGION1,LNDALFIIBC1,LALFIIBC1,1,2024,1
REGION1,LNDALFIIBC1,LALFIIBC1,1,2025,1
REGION1,LNDALFIIBC1,LALFIIBC1,1,2026,1
REGION1,LNDALFHRBC1,LALFHRBC1,1,2021,1
REGION1,LNDALFHRBC1,LALFHRBC1,1,2022,1
REGION1,LNDALFHRBC1,LALFHRBC1,1,2023,1
REGION1,LNDALFHRBC1,LALFHRBC1,1,2024,1
REGION1,LNDALFHRBC1,LALFHRBC1,1,2025,1
REGION1,LNDALFHRBC1,LALFHRBC1,1,2026,1
REGION1,LNDALFIRBC1,LALFIRBC1,1,2021,1
REGION1,LNDALFIRBC1,LALFIRBC1,1,2022,1
REGION1,LNDALFIRBC1,LALFIRBC1,1,2023,1
REGION1,LNDALFIRBC1,LALFIRBC1,1,2024,1
REGION1,LNDALFIRBC1,LALFIRBC1,1,2025,1
REGION1,LNDALFIRBC1,LALFIRBC1,1,2026,1
REGION1,LNDALFLRBC1,LALFLRBC1,1,2021,1
REGION1,LNDALFLRBC1,LALFLRBC1,1,2022,1
REGION1,LNDALFLRBC1,LALFLRBC1,1,2023,1
REGION1,LNDALFLRBC1,LALFLRBC1,1,2024,1
REGION1,LNDALFLRBC1,LALFLRBC1,1,2025,1
REGION1,LNDALFLRBC1,LALFLRBC1,1,2026,1
REGION1,LNDBARHIBC1,LBARHIBC1,1,2021,1
REGION1,LNDBARHIBC1,LBARHIBC1,1,2022,1
REGION1,LNDBARHIBC1,LBARHIBC1,1,2023,1
REGION1,LNDBARHIBC1,LBARHIBC1,1,2024,1
REGION1,LNDBARHIBC1,LBARHIBC1,1,2025,1
REGION1,LNDBARHIBC1,LBARHIBC1,1,2026,1
REGION1,LNDBARIIBC1,LBARIIBC1,1,2021,1
REGION1,LNDBARIIBC1,LBARIIBC1,1,2022,1
REGION1,LNDBARIIBC1,LBARIIBC1,1,2023,1
REGION1,LNDBARIIBC1,LBARIIBC1,1,2024,1
REGION1,LNDBARIIBC1,LBARIIBC1,1,2025,1
REGION1,LNDBARIIBC1,LBARIIBC1,1,2026,1
REGION1,LNDBARHRBC1,LBARHRBC1,1,2021,1
REGION1,LNDBARHRBC1,LBARHRBC1,1,2022,1
REGION1,LNDBARHRBC1,LBARHRBC1,1,2023,1
REGION1,LNDBARHRBC1,LBARHRBC1,1,2024,1
REGION1,LNDBARHRBC1,LBARHRBC1,1,2025,1
REGION1,LNDBARHRBC1,LBARHRBC1,1,2026,1
REGION1,LNDBARIRBC1,LBARIRBC1,1,2021,1
REGION1,LNDBARIRBC1,LBARIRBC1,1,2022,1
REGION1,LNDBARIRBC1,LBARIRBC1,1,2023,1
REGION1,LNDBARIRBC1,LBARIRBC1,1,2024,1
REGION1,LNDBARIRBC1,LBARIRBC1,1,2025,1
REGION1,LNDBARIRBC1,LBARIRBC1,1,2026,1
REGION1,LNDBARLRBC1,LBARLRBC1,1,2021,1
REGION1,LNDBARLRBC1,LBARLRBC1,1,2022,1
REGION1,LNDBARLRBC1,LBARLRBC1,1,2023,1
REGION1,LNDBARLRBC1,LBARLRBC1,1,2024,1
REGION1,LNDBARLRBC1,LBARLRBC1,1,2025,1
REGION1,LNDBARLRBC1,LBARLRBC1,1,2026,1
REGION1,LNDMAIHIBC1,LMAIHIBC1,1,2021,1
REGION1,LNDMAIHIBC1,LMAIHIBC1,1,2022,1
REGION1,LNDMAIHIBC1,LMAIHIBC1,1,2023,1
REGION1,LNDMAIHIBC1,LMAIHIBC1,1,2024,1
REGION1,LNDMAIHIBC1,LMAIHIBC1,1,2025,1
REGION1,LNDMAIHIBC1,LMAIHIBC1,1,2026,1
REGION1,LNDMAIIIBC1,LMAIIIBC1,1,2021,1
REGION1,LNDMAIIIBC1,LMAIIIBC1,1,2022,1
REGION1,LNDMAIIIBC1,LMAIIIBC1,1,2023,1
REGION1,LNDMAIIIBC1,LMAIIIBC1,1,2024,1
REGION1,LNDMAIIIBC1,LMAIIIBC1,1,2025,1
REGION1,LNDMAIIIBC1,LMAIIIBC1,1,2026,1
REGION1,LNDMAIHRBC1,LMAIHRBC1,1,2021,1
REGION1,LNDMAIHRBC1,LMAIHRBC1,1,2022,1
REGION1,LNDMAIHRBC1,LMAIHRBC1,1,2023,1
REGION1,LNDMAIHRBC1,LMAIHRBC1,1,2024,1
REGION1,LNDMAIHRBC1,LMAIHRBC1,1,2025,1
REGION1,LNDMAIHRBC1,LMAIHRBC1,1,2026,1
REGION1,LNDMAIIRBC1,LMAIIRBC1,1,2021,1
REGION1,LNDMAIIRBC1,LMAIIRBC1,1,2022,1
REGION1,LNDMAIIRBC1,LMAIIRBC1,1,2023,1
REGION1,LNDMAIIRBC1,LMAIIRBC1,1,2024,1
REGION1,LNDMAIIRBC1,LMAIIRBC1,1,2025,1
REGION1,LNDMAIIRBC1,LMAIIRBC1,1,2026,1
REGION1,LNDMAILRBC1,LMAILRBC1,1,2021,1
REGION1,LNDMAILRBC1,LMAILRBC1,1,2022,1
REGION1,LNDMAILRBC1,LMAILRBC1,1,2023,1
REGION1,LNDMAILRBC1,LMAILRBC1,1,2024,1
REGION1,LNDMAILRBC1,LMAILRBC1,1,2025,1
REGION1,LNDMAILRBC1,LMAILRBC1,1,2026,1
REGION1,LNDOATHIBC1,LOATHIBC1,1,2021,1
REGION1,LNDOATHIBC1,LOATHIBC1,1,2022,1
REGION1,LNDOATHIBC1,LOATHIBC1,1,2023,1
REGION1,LNDOATHIBC1,LOATHIBC1,1,2024,1
REGION1,LNDOATHIBC1,LOATHIBC1,1,2025,1
REGION1,LNDOATHIBC1,LOATHIBC1,1,2026,1
REGION1,LNDOATIIBC1,LOATIIBC1,1,2021,1
REGION1,LNDOATIIBC1,LOATIIBC1,1,2022,1
REGION1,LNDOATIIBC1,LOATIIBC1,1,2023,1
REGION1,LNDOATIIBC1,LOATIIBC1,1,2024,1
REGION1,LNDOATIIBC1,LOATIIBC1,1,2025,1
REGION1,LNDOATIIBC1,LOATIIBC1,1,2026,1
REGION1,LNDOATHRBC1,LOATHRBC1,1,2021,1
REGION1,LNDOATHRBC1,LOATHRBC1,1,2022,1
REGION1,LNDOATHRBC1,LOATHRBC1,1,2023,1
REGION1,LNDOATHRBC1,LOATHRBC1,1,2024,1
REGION1,LNDOATHRBC1,LOATHRBC1,1,2025,1
REGION1,LNDOATHRBC1,LOATHRBC1,1,2026,1
REGION1,LNDOATIRBC1,LOATIRBC1,1,2021,1
REGION1,LNDOATIRBC1,LOATIRBC1,1,2022,1
REGION1,LNDOATIRBC1,LOATIRBC1,1,2023,1
REGION1,LNDOATIRBC1,LOATIRBC1,1,2024,1
REGION1,LNDOATIRBC1,LOATIRBC1,1,2025,1
REGION1,LNDOATIRBC1,LOATIRBC1,1,2026,1
REGION1,LNDOATLRBC1,LOATLRBC1,1,2021,1
REGION1,LNDOATLRBC1,LOATLRBC1,1,2022,1
REGION1,LNDOATLRBC1,LOATLRBC1,1,2023,1
REGION1,LNDOATLRBC1,LOATLRBC1,1,2024,1
REGION1,LNDOATLRBC1,LOATLRBC1,1,2025,1
REGION1,LNDOATLRBC1,LOATLRBC1,1,2026,1
REGION1,LNDOTHHIBC1,LOTHHIBC1,1,2021,1
REGION1,LNDOTHHIBC1,LOTHHIBC1,1,2022,1
REGION1,LNDOTHHIBC1,LOTHHIBC1,1,2023,1
REGION1,LNDOTHHIBC1,LOTHHIBC1,1,2024,1
REGION1,LNDOTHHIBC1,LOTHHIBC1,1,2025,1
REGION1,LNDOTHHIBC1,LOTHHIBC1,1,2026,1
REGION1,LNDOTHIIBC1,LOTHIIBC1,1,2021,1
REGION1,LNDOTHIIBC1,LOTHIIBC1,1,2022,1
REGION1,LNDOTHIIBC1,LOTHIIBC1,1,2023,1
REGION1,LNDOTHIIBC1,LOTHIIBC1,1,2024,1
REGION1,LNDOTHIIBC1,LOTHIIBC1,1,2025,1
REGION1,LNDOTHIIBC1,LOTHIIBC1,1,2026,1
REGION1,LNDOTHHRBC1,LOTHHRBC1,1,2021,1
REGION1,LNDOTHHRBC1,LOTHHRBC1,1,2022,1
REGION1,LNDOTHHRBC1,LOTHHRBC1,1,2023,1
REGION1,LNDOTHHRBC1,LOTHHRBC1,1,2024,1
REGION1,LNDOTHHRBC1,LOTHHRBC1,1,2025,1
REGION1,LNDOTHHRBC1,LOTHHRBC1,1,2026,1
REGION1,LNDOTHIRBC1,LOTHIRBC1,1,2021,1
REGION1,LNDOTHIRBC1,LOTHIRBC1,1,2022,1
REGION1,LNDOTHIRBC1,LOTHIRBC1,1,2023,1
REGION1,LNDOTHIRBC1,LOTHIRBC1,1,2024,1
REGION1,LNDOTHIRBC1,LOTHIRBC1,1,2025,1
REGION1,LNDOTHIRBC1,LOTHIRBC1,1,2026,1
REGION1,LNDOTHLRBC1,LOTHLRBC1,1,2021,1
REGION1,LNDOTHLRBC1,LOTHLRBC1,1,2022,1
REGION1,LNDOTHLRBC1,LOTHLRBC1,1,2023,1
REGION1,LNDOTHLRBC1,LOTHLRBC1,1,2024,1
REGION1,LNDOTHLRBC1,LOTHLRBC1,1,2025,1
REGION1,LNDOTHLRBC1,LOTHLRBC1,1,2026,1
REGION1,LNDPEAHIBC1,LPEAHIBC1,1,2021,1
REGION1,LNDPEAHIBC1,LPEAHIBC1,1,2022,1
REGION1,LNDPEAHIBC1,LPEAHIBC1,1,2023,1
REGION1,LNDPEAHIBC1,LPEAHIBC1,1,2024,1
REGION1,LNDPEAHIBC1,LPEAHIBC1,1,2025,1
REGION1,LNDPEAHIBC1,LPEAHIBC1,1,2026,1
REGION1,LNDPEAIIBC1,LPEAIIBC1,1,2021,1
